sales_id,order_id,date_id,date,year_month,customer_id,product_id,region_id,sales_rep_id,units,asp_eur,discount_pct,revenue_eur,revenue_local_currency,currency,unit_cost_eur,gross_profit_eur,gross_margin_pct,is_outlier_order
180,ORD-00000180,20231205,2023-12-05,2023-12,345,1012,6,58.0,28,871.37,0.155,24398.36,26519.96,USD,714.8,4383.88,0.1797,False
181,ORD-00000181,20210218,2021-02-18,2021-02,1131,1081,4,70.0,77,546.37,0.233,42070.61,42070.61,EUR,426.39,9238.31,0.2196,False
182,ORD-00000182,20231229,2023-12-29,2023-12,455,1066,4,9.0,3,178.79,0.025,536.36,536.36,EUR,87.73,273.17,0.5093,False
183,ORD-00000183,20210428,2021-04-28,2021-04,559,1019,8,69.0,57,857.6,0.141,48883.41,48883.41,EUR,676.69,10311.95,0.2109,False
184,ORD-00000184,20221022,2022-10-22,2022-10,1073,1023,5,2.0,60,544.54,0.117,32672.5,27925.21,GBP,511.28,1995.77,0.0611,False
185,ORD-00000185,20240426,2024-04-26,2024-04,20,1174,4,13.0,19,57.55,0.098,1093.53,1093.53,EUR,41.41,306.65,0.2804,False
186,ORD-00000186,20250902,2025-09-02,2025-09,1079,1172,6,57.0,36,48.45,0.149,1744.17,1895.84,USD,45.62,101.83,0.0584,False
187,ORD-00000187,20221220,2022-12-20,2022-12,1174,1172,1,27.0,33,43.22,0.183,1426.27,1426.27,EUR,43.34,-3.82,-0.0027,False
188,ORD-00000188,20250523,2025-05-23,2025-05,541,1058,3,47.0,20,556.73,0.089,11134.68,11134.68,EUR,422.02,2694.28,0.242,False
189,ORD-00000189,20250911,2025-09-11,2025-09,245,1083,1,14.0,21,848.39,0.018,17816.12,17816.12,EUR,408.35,9240.84,0.5187,False
190,ORD-00000190,20210215,2021-02-15,2021-02,836,1040,1,28.0,32,340.51,0.088,10896.42,10896.42,EUR,229.59,3549.69,0.3258,False
191,ORD-00000191,20220507,2022-05-07,2022-05,933,1006,10,8.0,40,740.58,0.154,29623.02,4777906.45,JPY,636.75,4152.97,0.1402,False
192,ORD-00000192,20240930,2024-09-30,2024-09,503,1183,5,45.0,26,190.08,0.068,4942.0,4223.93,GBP,60.74,3362.68,0.6804,False
193,ORD-00000193,20241205,2024-12-05,2024-12,976,1174,1,42.0,60,49.8,0.248,2987.79,2987.79,EUR,39.52,616.58,0.2064,False
194,ORD-00000194,20230222,2023-02-22,2023-02,300,1160,6,28.0,8,82.61,0.094,660.88,718.35,USD,57.93,197.44,0.2987,False
195,ORD-00000195,20240615,2024-06-15,2024-06,67,1017,5,64.0,18,1090.8,0.039,19634.42,16781.56,GBP,774.52,5693.06,0.29,False
196,ORD-00000196,20240327,2024-03-27,2024-03,766,1170,8,7.0,48,70.27,0.134,3373.03,3373.03,EUR,57.62,607.13,0.18,False
197,ORD-00000197,20241111,2024-11-11,2024-11,643,1115,4,40.0,58,1364.82,0.172,79159.46,79159.46,EUR,993.37,21544.06,0.2722,False
198,ORD-00000198,20241013,2024-10-13,2024-10,58,1019,8,30.0,44,836.59,0.202,36809.99,36809.99,EUR,658.68,7828.03,0.2127,False
199,ORD-00000199,20210705,2021-07-05,2021-07,268,1151,5,3.0,47,466.36,0.155,21919.01,18734.2,GBP,511.59,-2125.91,-0.097,False
200,ORD-00000200,20211130,2021-11-30,2021-11,698,1015,1,53.0,60,705.72,0.198,42342.97,42342.97,EUR,667.16,2313.56,0.0546,False
201,ORD-00000201,20211019,2021-10-19,2021-10,780,1066,1,67.0,13,156.35,0.164,2032.49,2032.49,EUR,89.18,873.17,0.4296,False
202,ORD-00000202,20251004,2025-10-04,2025-10,813,1130,3,78.0,74,73.99,0.203,5475.48,5475.48,EUR,66.61,546.66,0.0998,False
203,ORD-00000203,20250903,2025-09-03,2025-09,490,1015,4,81.0,26,909.11,0.125,23636.76,23636.76,EUR,692.26,5637.91,0.2385,False
204,ORD-00000204,20250206,2025-02-06,2025-02,897,1087,7,7.0,18,581.89,0.058,10474.11,15403.1,CAD,399.25,3287.69,0.3139,False
205,ORD-00000205,20210920,2021-09-20,2021-09,831,1071,4,28.0,64,110.36,0.21,7062.97,7062.97,EUR,70.82,2530.23,0.3582,False
206,ORD-00000206,20240118,2024-01-18,2024-01,173,1023,6,10.0,64,562.16,0.214,35978.53,39107.1,USD,541.22,1340.58,0.0373,False
207,ORD-00000207,20220121,2022-01-21,2022-01,698,1112,1,26.0,59,1215.91,,71738.6,71738.6,EUR,921.71,17357.93,0.242,False
208,ORD-00000208,20230107,2023-01-07,2023-01,242,1130,10,74.0,65,79.86,0.167,5191.04,837264.52,JPY,59.95,1294.48,0.2494,False
209,ORD-00000209,20220702,2022-07-02,2022-07,812,1186,2,78.0,4,240.54,0.028,962.14,962.14,EUR,105.54,540.0,0.5612,False
210,ORD-00000210,20250331,2025-03-31,2025-03,747,1164,6,85.0,64,42.72,0.182,2733.88,2971.61,USD,37.33,344.99,0.1262,False
211,ORD-00000211,20211107,2021-11-07,2021-11,1107,1065,8,53.0,5,156.56,0.014,782.8,782.8,EUR,79.59,384.84,0.4916,False
212,ORD-00000212,20240527,2024-05-27,2024-05,246,1046,4,55.0,35,529.51,0.13,18532.71,18532.71,EUR,396.67,4649.39,0.2509,False
213,ORD-00000213,20251210,2025-12-10,2025-12,525,1030,7,68.0,15,746.68,0.068,11200.14,16470.79,CAD,540.97,3085.61,0.2755,False
214,ORD-00000214,20240818,2024-08-18,2024-08,132,1164,4,19.0,13,49.31,0.041,640.99,640.99,EUR,33.41,206.65,0.3224,False
215,ORD-00000215,20210620,2021-06-20,2021-06,387,1080,7,61.0,22,598.65,0.112,13170.25,19368.01,CAD,366.54,5106.48,0.3877,False
216,ORD-00000216,20250822,2025-08-22,2025-08,831,1082,4,14.0,53,802.68,0.15,42542.11,42542.11,EUR,642.53,8488.18,0.1995,False
217,ORD-00000217,20240522,2024-05-22,2024-05,235,1189,6,38.0,25,260.26,0.104,6506.6,7072.39,USD,103.89,3909.25,0.6008,False
218,ORD-00000218,20230624,2023-06-24,2023-06,995,1094,7,13.0,5,839.94,0.066,4199.69,6176.01,CAD,550.95,1444.95,0.3441,False
219,ORD-00000219,20240621,2024-06-21,2024-06,539,1106,6,29.0,18,1279.04,0.107,23022.66,25024.63,USD,796.03,8694.04,0.3776,False
220,ORD-00000220,20250625,2025-06-25,2025-06,438,1177,6,55.0,10,44.86,0.094,448.56,487.57,USD,44.22,6.38,0.0142,False
221,ORD-00000221,20230810,2023-08-10,2023-08,951,1193,6,42.0,46,166.46,0.177,7657.05,8322.88,USD,82.75,3850.54,0.5029,False
222,ORD-00000222,20231113,2023-11-13,2023-11,975,1153,3,5.0,66,609.73,0.149,40242.34,40242.34,EUR,593.49,1071.93,0.0266,False
223,ORD-00000223,20230616,2023-06-16,2023-06,124,1000,3,31.0,67,647.27,0.236,43367.41,43367.41,EUR,551.11,6443.01,0.1486,False
224,ORD-00000224,20210606,2021-06-06,2021-06,1179,1081,6,8.0,36,636.24,0.147,22904.49,24896.18,USD,401.35,8455.96,0.3692,False
225,ORD-00000225,20250119,2025-01-19,2025-01,944,1070,5,83.0,65,137.42,0.161,8932.02,7634.21,GBP,81.49,3634.87,0.4069,False
226,ORD-00000226,20211008,2021-10-08,2021-10,459,1177,6,44.0,49,37.1,0.176,1817.86,1975.93,USD,38.44,-65.75,-0.0362,False
227,ORD-00000227,20230226,2023-02-26,2023-02,72,1123,8,29.0,16,68.6,0.112,1097.54,1097.54,EUR,55.67,206.8,0.1884,False
228,ORD-00000228,20230211,2023-02-11,2023-02,266,1071,2,49.0,22,163.55,0.038,3598.05,3598.05,EUR,72.33,2006.8,0.5577,False
229,ORD-00000229,20220803,2022-08-03,2022-08,176,1118,3,59.0,76,1238.53,0.185,94128.0,94128.0,EUR,730.61,38601.46,0.4101,False
230,ORD-00000230,20230313,2023-03-13,2023-03,62,1038,8,64.0,19,571.4,0.097,10856.61,10856.61,EUR,450.39,2299.29,0.2118,False
231,ORD-00000231,20240406,2024-04-06,2024-04,437,1199,5,81.0,6,252.05,0.064,1512.27,1292.54,GBP,86.7,992.04,0.656,False
232,ORD-00000232,20221008,2022-10-08,2022-10,196,1025,8,54.0,20,779.05,0.088,15580.95,15580.95,EUR,608.35,3413.91,0.2191,False
233,ORD-00000233,20211224,2021-12-24,2021-12,668,1093,8,17.0,114,613.87,0.199,69981.53,69981.53,EUR,534.09,9095.43,0.13,False
234,ORD-00000234,20250608,2025-06-08,2025-06,842,1064,1,54.0,47,229.9,0.079,10805.4,10805.4,EUR,119.12,5206.94,0.4819,False
235,ORD-00000235,20251123,2025-11-23,2025-11,369,1148,8,29.0,26,634.89,0.064,16507.04,16507.04,EUR,593.82,1067.77,0.0647,False
236,ORD-00000236,20230628,2023-06-28,2023-06,252,1119,9,49.0,20,1423.59,0.154,28471.89,123790.83,PLN,1131.51,5841.72,0.2052,False
237,ORD-00000237,20221102,2022-11-02,2022-11,678,1184,1,80.0,25,144.46,0.136,3611.54,3611.54,EUR,65.76,1967.5,0.5448,False
238,ORD-00000238,20210413,2021-04-13,2021-04,1158,1136,6,25.0,19,67.59,0.12,1284.15,1395.82,USD,51.49,305.83,0.2382,False
239,ORD-00000239,20210321,2021-03-21,2021-03,872,1183,4,9.0,60,165.14,0.087,9908.43,9908.43,EUR,55.11,6602.02,0.6663,False
240,ORD-00000240,20230222,2023-02-22,2023-02,545,1059,10,32.0,26,390.46,0.092,10151.84,1637393.55,JPY,316.59,1920.45,0.1892,False
241,ORD-00000241,20251001,2025-10-01,2025-10,297,1103,1,79.0,62,1490.22,0.252,92393.89,92393.89,EUR,1335.5,9592.89,0.1038,False
242,ORD-00000242,20241029,2024-10-29,2024-10,489,1007,2,32.0,46,1048.18,0.123,48216.36,48216.36,EUR,642.73,18650.59,0.3868,False
243,ORD-00000243,20221207,2022-12-07,2022-12,130,1110,6,33.0,18,1701.65,0.116,30629.79,33293.25,USD,1187.18,9260.62,0.3023,False
244,ORD-00000244,20251120,2025-11-20,2025-11,702,1197,3,43.0,77,212.44,0.156,16357.91,16357.91,EUR,83.7,9912.98,0.606,False
245,ORD-00000245,20230502,2023-05-02,2023-05,310,1186,7,5.0,46,217.93,0.144,10024.78,14742.32,CAD,101.62,5350.1,0.5337,False
246,ORD-00000246,20220726,2022-07-26,2022-07,192,1046,9,17.0,5,534.38,0.048,2671.91,11617.0,PLN,374.13,801.27,0.2999,False
247,ORD-00000247,20230428,2023-04-28,2023-04,924,1009,6,8.0,60,849.77,0.104,50986.17,55419.75,USD,674.81,10497.8,0.2059,False
248,ORD-00000248,20220311,2022-03-11,2022-03,479,1189,1,12.0,36,211.83,0.208,7625.98,7625.98,EUR,106.08,3807.09,0.4992,False
249,ORD-00000249,20250707,2025-07-07,2025-07,927,1072,9,49.0,97,167.34,0.162,16232.18,70574.7,PLN,94.71,7045.75,0.4341,False
250,ORD-00000250,20221225,2022-12-25,2022-12,319,1109,8,78.0,5,1153.09,0.099,5765.47,5765.47,EUR,799.35,1768.74,0.3068,False
251,ORD-00000251,20240617,2024-06-17,2024-06,650,1055,2,48.0,10,387.94,0.148,3879.43,3879.43,EUR,316.82,711.21,0.1833,False
252,ORD-00000252,20230215,2023-02-15,2023-02,78,1118,9,66.0,22,1246.03,0.151,27412.58,119185.13,PLN,791.17,10006.86,0.365,False
253,ORD-00000253,20250810,2025-08-10,2025-08,673,1108,6,12.0,17,1701.01,0.063,28917.14,31431.67,USD,1010.09,11745.6,0.4062,False
254,ORD-00000254,20240520,2024-05-20,2024-05,733,1002,1,19.0,11,828.82,0.195,9117.0,9117.0,EUR,570.38,2842.83,0.3118,False
255,ORD-00000255,20230904,2023-09-04,2023-09,1079,1101,6,83.0,90,1083.85,0.227,97546.07,106028.34,USD,874.95,18800.75,0.1927,False
256,ORD-00000256,20211018,2021-10-18,2021-10,1152,1110,6,3.0,42,1508.65,0.125,63363.23,68873.08,USD,1248.81,10913.36,0.1722,False
257,ORD-00000257,20250810,2025-08-10,2025-08,513,1153,8,80.0,51,628.59,0.193,32058.05,32058.05,EUR,586.48,2147.43,0.067,False
258,ORD-00000258,20231206,2023-12-06,2023-12,70,1105,1,39.0,56,1618.69,0.079,90646.59,90646.59,EUR,948.38,37537.41,0.4141,False
259,ORD-00000259,20220815,2022-08-15,2022-08,711,1011,2,74.0,44,825.58,0.154,36325.46,36325.46,EUR,699.65,5541.04,0.1525,False
260,ORD-00000260,20250623,2025-06-23,2025-06,871,1075,1,42.0,21,181.14,0.092,3803.97,3803.97,EUR,118.55,1314.36,0.3455,False
261,ORD-00000261,20210428,2021-04-28,2021-04,235,1174,6,13.0,22,52.68,0.061,1158.98,1259.76,USD,39.2,296.55,0.2559,False
262,ORD-00000262,20221013,2022-10-13,2022-10,308,1073,1,75.0,17,148.33,0.075,2521.69,2521.69,EUR,100.39,815.07,0.3232,False
263,ORD-00000263,20231121,2023-11-21,2023-11,951,1163,6,77.0,54,45.27,0.116,2444.32,2656.87,USD,37.81,402.49,0.1647,False
264,ORD-00000264,20221122,2022-11-22,2022-11,562,1199,2,65.0,19,235.06,0.077,4466.18,4466.18,EUR,80.59,2935.03,0.6572,False
265,ORD-00000265,20230809,2023-08-09,2023-08,386,1126,4,71.0,62,55.74,0.207,3455.7,3455.7,EUR,47.41,516.57,0.1495,False
266,ORD-00000266,20220626,2022-06-26,2022-06,1019,1000,6,85.0,18,722.86,0.09,13011.54,14142.98,USD,567.91,2789.11,0.2144,False
267,ORD-00000267,20211014,2021-10-14,2021-10,212,1180,3,37.0,52,224.89,0.161,11694.28,11694.28,EUR,116.05,5659.51,0.484,False
268,ORD-00000268,20210321,2021-03-21,2021-03,59,1159,6,71.0,13,598.67,0.02,7782.67,8459.42,USD,592.72,77.29,0.0099,False
269,ORD-00000269,20211129,2021-11-29,2021-11,275,1043,10,65.0,51,321.88,0.097,16416.11,2647759.68,JPY,266.72,2813.19,0.1714,False
270,ORD-00000270,20251031,2025-10-31,2025-10,929,1120,2,11.0,9,99.81,0.067,898.25,898.25,EUR,73.59,235.9,0.2626,False
271,ORD-00000271,20240120,2024-01-20,2024-01,793,1096,4,33.0,89,781.71,0.239,69571.9,69571.9,EUR,689.23,8230.33,0.1183,False
272,ORD-00000272,20230906,2023-09-06,2023-09,65,1071,1,57.0,32,124.31,0.221,3977.84,3977.84,EUR,72.51,1657.42,0.4167,False
273,ORD-00000273,20230206,2023-02-06,2023-02,212,1123,3,22.0,45,74.47,0.134,3351.36,3351.36,EUR,52.18,1003.3,0.2994,False
274,ORD-00000274,20240928,2024-09-28,2024-09,181,1021,7,9.0,4,714.36,0.007,2857.44,4202.12,CAD,574.55,559.25,0.1957,False
275,ORD-00000275,20211102,2021-11-02,2021-11,379,1033,3,46.0,44,537.53,0.087,23651.49,23651.49,EUR,525.39,534.11,0.0226,False
276,ORD-00000276,20220724,2022-07-24,2022-07,223,1059,9,9.0,44,378.39,0.157,16649.07,72387.26,PLN,326.01,2304.83,0.1384,False
277,ORD-00000277,20240614,2024-06-14,2024-06,826,1012,9,46.0,52,929.84,0.194,48351.63,210224.48,PLN,756.62,9007.19,0.1863,False
278,ORD-00000278,20230815,2023-08-15,2023-08,1011,1031,1,59.0,12,600.78,0.11,7209.34,7209.34,EUR,488.13,1351.75,0.1875,False
279,ORD-00000279,20241223,2024-12-23,2024-12,1044,1062,1,47.0,119,230.73,0.066,27456.67,27456.67,EUR,106.11,14829.02,0.5401,True
280,ORD-00000280,20250731,2025-07-31,2025-07,572,1144,2,,44,563.83,0.183,24808.5,24808.5,EUR,602.37,-1695.91,-0.0684,False
281,ORD-00000281,20250322,2025-03-22,2025-03,170,1048,1,7.0,34,601.51,0.06,20451.24,20451.24,EUR,408.01,6578.86,0.3217,False
282,ORD-00000282,20220115,2022-01-15,2022-01,70,1178,1,19.0,55,33.76,0.214,1856.69,1856.69,EUR,38.3,-249.78,-0.1345,False
283,ORD-00000283,20210720,2021-07-20,2021-07,476,1130,3,13.0,25,83.29,0.113,2082.18,2082.18,EUR,61.91,534.36,0.2566,False
284,ORD-00000284,20211218,2021-12-18,2021-12,592,1059,2,45.0,38,358.93,0.134,13639.42,13639.42,EUR,324.55,1306.68,0.0958,False
285,ORD-00000285,20250113,2025-01-13,2025-01,186,1112,1,50.0,42,1547.59,0.109,64998.95,64998.95,EUR,1021.1,22112.85,0.3402,False
286,ORD-00000286,20250903,2025-09-03,2025-09,28,1098,1,18.0,54,534.98,0.143,28888.72,28888.72,EUR,479.33,3005.13,0.104,False
287,ORD-00000287,20250923,2025-09-23,2025-09,132,1106,4,19.0,5,1337.01,0.1,6685.05,6685.05,EUR,787.84,2745.83,0.4107,False
288,ORD-00000288,20220914,2022-09-14,2022-09,891,1046,6,72.0,51,512.26,0.153,26125.34,28397.11,USD,378.79,6807.03,0.2606,False
289,ORD-00000289,20250420,2025-04-20,2025-04,249,1094,1,10.0,14,870.3,0.112,12184.13,12184.13,EUR,544.66,4558.94,0.3742,False
290,ORD-00000290,20231120,2023-11-20,2023-11,974,1192,8,32.0,54,211.89,0.278,11442.16,11442.16,EUR,115.06,5229.05,0.457,False
291,ORD-00000291,20250321,2025-03-21,2025-03,1086,1063,9,76.0,73,171.15,0.192,12494.12,54322.26,PLN,101.33,5096.68,0.4079,False
292,ORD-00000292,20231208,2023-12-08,2023-12,404,1133,6,37.0,38,100.87,0.161,3833.08,4166.39,USD,80.67,767.45,0.2002,False
293,ORD-00000293,20211110,2021-11-10,2021-11,773,1038,5,44.0,45,431.27,0.275,19406.95,16587.14,GBP,422.34,401.65,0.0207,False
294,ORD-00000294,20210620,2021-06-20,2021-06,357,1111,8,41.0,94,1165.33,0.165,109540.63,109540.63,EUR,815.59,32875.18,0.3001,False
295,ORD-00000295,20251105,2025-11-05,2025-11,872,1019,4,73.0,54,898.27,0.169,48506.65,48506.65,EUR,747.54,8139.24,0.1678,False
296,ORD-00000296,20230426,2023-04-26,2023-04,265,1006,4,79.0,40,757.59,0.183,30303.66,30303.66,EUR,633.96,4945.1,0.1632,False
297,ORD-00000297,20221209,2022-12-09,2022-12,488,1119,1,78.0,26,1508.03,0.032,39208.91,39208.91,EUR,1041.03,12142.18,0.3097,False
298,ORD-00000298,20221218,2022-12-18,2022-12,1033,1116,9,52.0,41,1260.98,0.187,51700.33,224784.04,PLN,956.97,12464.42,0.2411,False
299,ORD-00000299,20230127,2023-01-27,2023-01,756,1075,2,29.0,17,166.81,0.109,2835.79,2835.79,EUR,108.57,990.17,0.3492,False
300,ORD-00000300,20251020,2025-10-20,2025-10,107,1052,3,4.0,15,422.7,0.127,6340.54,6340.54,EUR,301.49,1818.19,0.2868,False
301,ORD-00000301,20210515,2021-05-15,2021-05,112,1134,8,47.0,59,62.62,0.228,3694.76,3694.76,EUR,54.46,481.67,0.1304,False
302,ORD-00000302,20210925,2021-09-25,2021-09,1179,1149,6,43.0,55,567.0,0.208,31184.74,33896.46,USD,702.78,-7467.96,-0.2395,False
303,ORD-00000303,20250123,2025-01-23,2025-01,444,1131,2,67.0,26,104.27,0.131,2710.93,2710.93,EUR,76.22,729.15,0.269,False
304,ORD-00000304,20231209,2023-12-09,2023-12,257,1148,2,71.0,59,506.03,0.104,29855.92,29855.92,EUR,565.69,-3519.7,-0.1179,False
305,ORD-00000305,20211012,2021-10-12,2021-10,559,1110,8,65.0,72,1369.91,0.162,98633.82,98633.82,EUR,1148.29,15956.91,0.1618,False
306,ORD-00000306,20210316,2021-03-16,2021-03,448,1021,2,25.0,2,611.89,0.043,1223.78,1223.78,EUR,530.74,162.31,0.1326,False
307,ORD-00000307,20220406,2022-04-06,2022-04,786,1041,6,59.0,30,308.23,0.129,9246.99,10051.08,USD,237.99,2107.3,0.2279,False
308,ORD-00000308,20220619,2022-06-19,2022-06,606,1194,1,85.0,30,266.77,0.157,8003.09,8003.09,EUR,104.22,4876.47,0.6093,False
309,ORD-00000309,20210131,2021-01-31,2021-01,759,1142,2,79.0,93,565.64,0.087,52604.98,52604.98,EUR,491.46,6898.8,0.1311,False
310,ORD-00000310,20220320,2022-03-20,2022-03,1031,1126,6,28.0,7,62.49,0.08,437.45,475.49,USD,48.73,96.36,0.2203,False
311,ORD-00000311,20241109,2024-11-09,2024-11,569,1028,3,85.0,65,515.04,0.124,33477.63,33477.63,EUR,391.53,8028.1,0.2398,False
312,ORD-00000312,20250516,2025-05-16,2025-05,846,1195,1,8.0,7,231.51,0.073,1620.58,1620.58,EUR,113.27,827.68,0.5107,False
313,ORD-00000313,20250802,2025-08-02,2025-08,575,1014,6,62.0,15,1347.58,0.05,20213.7,21971.41,USD,1019.66,4918.87,0.2433,False
314,ORD-00000314,20230217,2023-02-17,2023-02,1006,1179,5,70.0,87,38.32,0.181,3334.13,2849.68,GBP,36.59,150.97,0.0453,False
315,ORD-00000315,20221021,2022-10-21,2022-10,537,1075,5,9.0,15,154.53,0.185,2317.92,1981.13,GBP,115.06,591.96,0.2554,False
316,ORD-00000316,20251231,2025-12-31,2025-12,350,1077,4,38.0,61,142.54,0.15,8695.08,8695.08,EUR,99.49,2626.2,0.302,False
317,ORD-00000317,20241222,2024-12-22,2024-12,1103,1060,4,3.0,25,159.28,0.07,3981.89,3981.89,EUR,105.58,1342.27,0.3371,False
318,ORD-00000318,20231122,2023-11-22,2023-11,606,1017,1,39.0,42,1004.74,0.037,42199.02,42199.02,EUR,734.46,11351.86,0.269,False
319,ORD-00000319,20220607,2022-06-07,2022-06,867,1029,8,70.0,21,550.31,0.149,11556.49,11556.49,EUR,410.94,2926.84,0.2533,False
320,ORD-00000320,20221024,2022-10-24,2022-10,802,1054,2,38.0,170,441.21,0.128,75005.58,75005.58,EUR,380.08,10392.22,0.1386,True
321,ORD-00000321,20231020,2023-10-20,2023-10,836,1029,1,7.0,44,598.02,0.095,26313.1,26313.1,EUR,441.94,6867.54,0.261,False
322,ORD-00000322,20231129,2023-11-29,2023-11,130,1138,6,79.0,27,78.31,0.103,2114.42,2298.28,USD,59.09,518.93,0.2454,False
323,ORD-00000323,20210130,2021-01-30,2021-01,479,1044,1,52.0,52,359.01,0.117,18668.36,18668.36,EUR,316.38,2216.75,0.1187,False
324,ORD-00000324,20251108,2025-11-08,2025-11,1131,1014,4,65.0,43,1086.74,0.288,46729.94,46729.94,EUR,1025.3,2641.86,0.0565,False
325,ORD-00000325,20240121,2024-01-21,2024-01,602,1052,4,79.0,30,413.92,0.133,12417.75,12417.75,EUR,302.88,3331.39,0.2683,False
326,ORD-00000326,20240214,2024-02-14,2024-02,150,1139,6,15.0,14,100.23,0.09,1403.17,1525.18,USD,66.8,467.94,0.3335,False
327,ORD-00000327,20220311,2022-03-11,2022-03,363,1035,10,34.0,26,540.84,0.086,14061.79,2268030.65,JPY,465.14,1968.26,0.14,False
328,ORD-00000328,20241216,2024-12-16,2024-12,126,1039,6,7.0,24,752.9,0.014,18069.7,19640.98,USD,607.04,3500.67,0.1937,False
329,ORD-00000329,20241107,2024-11-07,2024-11,501,1112,5,15.0,120,1542.94,0.114,185152.43,158249.94,GBP,955.44,70499.68,0.3808,True
330,ORD-00000330,20210729,2021-07-29,2021-07,186,1050,1,81.0,54,486.67,0.154,26280.04,26280.04,EUR,389.62,5240.37,0.1994,False
331,ORD-00000331,20240225,2024-02-25,2024-02,991,1080,7,78.0,60,602.28,0.218,36136.64,53142.12,CAD,408.51,11626.01,0.3217,False
332,ORD-00000332,20240618,2024-06-18,2024-06,524,1197,7,43.0,53,192.47,0.218,10200.76,15001.12,CAD,89.88,5437.29,0.533,False
333,ORD-00000333,20250412,2025-04-12,2025-04,1051,1186,4,10.0,43,231.17,0.157,9940.2,9940.2,EUR,107.83,5303.55,0.5335,False
334,ORD-00000334,20220228,2022-02-28,2022-02,793,1100,4,23.0,80,1247.5,0.195,99799.64,99799.64,EUR,957.09,23232.77,0.2328,False
335,ORD-00000335,20250622,2025-06-22,2025-06,606,1184,1,51.0,39,173.09,0.119,6750.57,6750.57,EUR,74.1,3860.68,0.5719,False
336,ORD-00000336,20230705,2023-07-05,2023-07,131,1042,4,61.0,69,393.16,0.157,27128.17,27128.17,EUR,317.26,5237.33,0.1931,False
337,ORD-00000337,20210802,2021-08-02,2021-08,256,1136,1,5.0,7,80.01,0.033,560.06,560.06,EUR,49.49,213.6,0.3814,False
338,ORD-00000338,20210826,2021-08-26,2021-08,582,1131,5,6.0,22,80.73,0.148,1776.02,1517.97,GBP,68.24,274.81,0.1547,False
339,ORD-00000339,20220211,2022-02-11,2022-02,411,1199,6,29.0,77,204.13,0.205,15718.3,17085.11,USD,79.64,9586.36,0.6099,False
340,ORD-00000340,20220810,2022-08-10,2022-08,961,1067,7,28.0,28,158.85,0.19,4447.94,6541.09,CAD,107.3,1443.46,0.3245,False
341,ORD-00000341,20230920,2023-09-20,2023-09,717,1127,5,1.0,38,103.18,0.071,3920.97,3351.26,GBP,72.82,1153.62,0.2942,False
342,ORD-00000342,20241123,2024-11-23,2024-11,411,1092,6,50.0,43,862.86,0.246,37102.79,40329.12,USD,665.11,8503.21,0.2292,False
343,ORD-00000343,20220120,2022-01-20,2022-01,569,1050,3,33.0,19,505.63,0.14,9606.97,9606.97,EUR,384.47,2301.97,0.2396,False
344,ORD-00000344,20251222,2025-12-22,2025-12,448,1119,2,74.0,13,1594.25,0.089,20725.27,20725.27,EUR,1115.14,6228.51,0.3005,False
345,ORD-00000345,20211205,2021-12-05,2021-12,668,1051,8,41.0,47,330.91,0.232,15552.64,15552.64,EUR,330.77,6.32,0.0004,False
346,ORD-00000346,20240304,2024-03-04,2024-03,113,1143,4,23.0,4,859.87,0.072,3439.47,3439.47,EUR,757.24,410.51,0.1194,False
347,ORD-00000347,20250929,2025-09-29,2025-09,578,1040,9,1.0,39,348.87,0.207,13605.84,59155.83,PLN,260.84,3432.97,0.2523,False
348,ORD-00000348,20250407,2025-04-07,2025-04,404,1082,6,38.0,109,734.69,0.224,80081.2,87044.78,USD,657.35,8429.53,0.1053,False
349,ORD-00000349,20240530,2024-05-30,2024-05,954,1074,6,32.0,20,101.48,0.108,2029.68,2206.17,USD,71.35,602.68,0.2969,False
350,ORD-00000350,20241008,2024-10-08,2024-10,415,1112,5,43.0,11,1761.67,0.026,19378.41,16562.74,GBP,959.2,8827.25,0.4555,False
351,ORD-00000351,20211021,2021-10-21,2021-10,902,1083,6,63.0,5,741.34,0.06,3706.69,4029.01,USD,395.05,1731.43,0.4671,False
352,ORD-00000352,20210121,2021-01-21,2021-01,114,1045,2,80.0,16,412.25,0.078,6596.06,6596.06,EUR,298.1,1826.46,0.2769,False
353,ORD-00000353,20230512,2023-05-12,2023-05,1105,1176,2,80.0,106,58.31,0.168,6180.9,6180.9,EUR,57.35,101.74,0.0165,False
354,ORD-00000354,20210715,2021-07-15,2021-07,558,1009,10,29.0,42,733.66,0.146,30813.91,4969985.48,JPY,638.77,3985.76,0.1293,False
355,ORD-00000355,20221220,2022-12-20,2022-12,481,1032,1,56.0,11,497.94,0.133,5477.3,5477.3,EUR,414.52,917.63,0.1675,False
356,ORD-00000356,20220405,2022-04-05,2022-04,696,1095,7,45.0,39,427.9,0.163,16688.14,24541.38,CAD,293.44,5244.13,0.3142,False
357,ORD-00000357,20250908,2025-09-08,2025-09,469,1156,1,24.0,18,537.65,0.095,9677.78,9677.78,EUR,534.75,52.29,0.0054,False
358,ORD-00000358,20250627,2025-06-27,2025-06,357,1118,8,72.0,183,1421.69,0.136,260168.48,260168.48,EUR,887.49,97757.83,0.3757,False
359,ORD-00000359,20250314,2025-03-14,2025-03,81,1162,4,26.0,16,71.08,0.065,1137.34,1137.34,EUR,54.1,271.69,0.2389,False
360,ORD-00000360,20241006,2024-10-06,2024-10,530,1118,5,49.0,25,1567.54,0.032,39188.55,33494.49,GBP,836.33,18280.23,0.4665,False
