cost_id,year_month,product_id,standard_unit_cost_eur,actual_unit_cost_eur
772,2021-04,1171,39.47,41.71
773,2021-04,1172,42.18,42.84
774,2021-04,1173,39.63,40.0
775,2021-04,1174,38.07,38.59
776,2021-04,1175,47.92,48.55
777,2021-04,1176,52.21,55.72
778,2021-04,1177,39.78,38.7
779,2021-04,1178,36.93,39.32
780,2021-04,1179,35.59,35.06
781,2021-04,1180,119.78,118.76
782,2021-04,1181,87.21,92.42
783,2021-04,1182,83.07,79.84
784,2021-04,1183,52.87,56.39
785,2021-04,1184,63.12,67.67
786,2021-04,1185,103.24,105.44
787,2021-04,1186,95.69,90.95
788,2021-04,1187,114.41,114.66
789,2021-04,1188,80.39,81.27
790,2021-04,1189,95.65,100.79
791,2021-04,1190,99.85,102.84
792,2021-04,1191,111.08,107.06
793,2021-04,1192,112.32,109.26
794,2021-04,1193,75.97,74.39
795,2021-04,1194,102.37,100.48
796,2021-04,1195,96.14,98.51
797,2021-04,1196,71.19,75.76
798,2021-04,1197,78.7,74.98
799,2021-04,1198,106.03,107.32
800,2021-04,1199,79.45,77.05
801,2021-05,1000,548.86,558.63
802,2021-05,1001,576.94,579.22
803,2021-05,1002,520.25,510.32
804,2021-05,1003,783.51,778.03
805,2021-05,1004,559.49,600.19
806,2021-05,1005,577.21,608.31
807,2021-05,1006,608.55,627.76
808,2021-05,1007,609.7,607.09
809,2021-05,1008,559.79,581.79
810,2021-05,1009,620.39,605.6
811,2021-05,1010,757.65,786.99
812,2021-05,1011,636.09,613.85
813,2021-05,1012,630.71,635.87
814,2021-05,1013,666.32,651.72
815,2021-05,1014,949.17,1005.23
816,2021-05,1015,642.58,685.41
817,2021-05,1016,757.82,787.32
818,2021-05,1017,714.56,740.75
819,2021-05,1018,711.89,702.46
820,2021-05,1019,665.27,678.79
821,2021-05,1020,434.81,428.27
822,2021-05,1021,541.73,576.4
823,2021-05,1022,487.35,488.35
824,2021-05,1023,529.17,525.62
825,2021-05,1024,382.35,379.05
826,2021-05,1025,597.14,602.36
827,2021-05,1026,485.92,497.93
828,2021-05,1027,346.2,357.64
829,2021-05,1028,368.66,360.38
830,2021-05,1029,406.35,391.99
831,2021-05,1030,468.5,484.64
832,2021-05,1031,443.4,477.18
833,2021-05,1032,411.71,395.85
834,2021-05,1033,491.47,469.78
835,2021-05,1034,459.69,473.11
836,2021-05,1035,466.63,481.43
837,2021-05,1036,460.76,475.55
838,2021-05,1037,477.12,454.2
839,2021-05,1038,432.39,465.8
840,2021-05,1039,597.85,569.37
841,2021-05,1040,231.49,243.4
842,2021-05,1041,235.99,233.55
843,2021-05,1042,309.32,333.62
844,2021-05,1043,267.05,268.23
845,2021-05,1044,304.29,324.98
846,2021-05,1045,311.91,328.23
847,2021-05,1046,381.53,390.08
848,2021-05,1047,332.61,341.21
849,2021-05,1048,407.33,403.57
850,2021-05,1049,285.93,280.2
851,2021-05,1050,381.75,386.82
852,2021-05,1051,301.12,317.98
853,2021-05,1052,268.55,277.45
854,2021-05,1053,280.47,284.1
855,2021-05,1054,366.66,388.84
856,2021-05,1055,316.3,340.66
857,2021-05,1056,250.04,255.01
858,2021-05,1057,305.3,295.15
859,2021-05,1058,364.18,389.71
860,2021-05,1059,337.85,346.84
861,2021-05,1060,100.97,107.97
862,2021-05,1061,64.44,65.35
863,2021-05,1062,98.71,96.61
864,2021-05,1063,89.8,89.49
865,2021-05,1064,108.35,108.62
866,2021-05,1065,79.22,84.75
867,2021-05,1066,85.16,85.07
868,2021-05,1067,102.73,99.05
869,2021-05,1068,107.02,110.61
870,2021-05,1069,114.16,118.3
871,2021-05,1070,74.74,74.71
872,2021-05,1071,66.23,68.03
873,2021-05,1072,91.44,94.62
874,2021-05,1073,98.57,97.59
875,2021-05,1074,69.58,67.53
876,2021-05,1075,110.2,107.3
877,2021-05,1076,72.41,70.22
878,2021-05,1077,82.68,84.9
879,2021-05,1078,115.59,117.39
880,2021-05,1079,91.24,96.91
881,2021-05,1080,391.23,402.74
882,2021-05,1081,392.01,397.56
883,2021-05,1082,609.15,624.52
884,2021-05,1083,363.52,390.72
885,2021-05,1084,383.88,378.11
886,2021-05,1085,450.55,443.2
887,2021-05,1086,490.13,524.22
888,2021-05,1087,345.83,343.6
889,2021-05,1088,562.0,592.78
890,2021-05,1089,503.26,506.02
891,2021-05,1090,505.59,485.8
892,2021-05,1091,442.88,434.85
893,2021-05,1092,663.03,708.67
894,2021-05,1093,527.84,553.69
895,2021-05,1094,504.68,489.86
896,2021-05,1095,299.06,287.83
897,2021-05,1096,645.31,622.74
898,2021-05,1097,408.49,396.77
899,2021-05,1098,442.63,439.97
900,2021-05,1099,469.44,473.13
901,2021-05,1100,906.3,926.74
902,2021-05,1101,890.99,926.25
903,2021-05,1102,812.7,775.01
904,2021-05,1103,1264.39,1263.74
905,2021-05,1104,714.27,707.25
906,2021-05,1105,904.78,930.84
907,2021-05,1106,746.95,750.64
908,2021-05,1107,956.34,935.52
909,2021-05,1108,935.56,929.8
910,2021-05,1109,828.15,880.81
911,2021-05,1110,1134.63,1188.76
912,2021-05,1111,851.05,871.7
913,2021-05,1112,914.3,885.68
914,2021-05,1113,1107.18,1152.33
915,2021-05,1114,900.43,900.23
916,2021-05,1115,944.22,950.1
917,2021-05,1116,1051.79,1033.46
918,2021-05,1117,897.59,861.14
919,2021-05,1118,766.25,802.62
920,2021-05,1119,1022.45,1064.9
921,2021-05,1120,66.82,71.52
922,2021-05,1121,47.85,46.84
923,2021-05,1122,56.97,58.16
924,2021-05,1123,48.29,50.22
925,2021-05,1124,61.0,59.37
926,2021-05,1125,54.94,58.7
927,2021-05,1126,46.8,47.0
928,2021-05,1127,70.3,71.63
929,2021-05,1128,38.84,37.68
930,2021-05,1129,51.33,48.82
931,2021-05,1130,60.0,64.49
932,2021-05,1131,68.87,71.94
933,2021-05,1132,54.34,55.73
934,2021-05,1133,75.77,80.01
935,2021-05,1134,52.58,50.56
936,2021-05,1135,56.45,55.63
937,2021-05,1136,49.19,51.21
938,2021-05,1137,47.76,50.85
939,2021-05,1138,56.05,57.3
940,2021-05,1139,60.7,64.89
941,2021-05,1140,860.62,865.39
942,2021-05,1141,536.09,549.89
943,2021-05,1142,526.65,517.15
944,2021-05,1143,686.3,707.65
945,2021-05,1144,545.55,548.73
946,2021-05,1145,594.49,589.08
947,2021-05,1146,529.18,522.8
948,2021-05,1147,596.14,611.34
949,2021-05,1148,532.05,552.25
950,2021-05,1149,724.61,781.0
951,2021-05,1150,576.91,604.7
952,2021-05,1151,473.51,456.5
953,2021-05,1152,730.57,782.65
954,2021-05,1153,556.5,590.03
955,2021-05,1154,558.9,600.37
956,2021-05,1155,611.62,599.98
957,2021-05,1156,477.37,500.79
958,2021-05,1157,673.71,661.57
959,2021-05,1158,684.56,694.79
960,2021-05,1159,578.99,585.6
961,2021-05,1160,60.0,60.57
962,2021-05,1161,48.65,50.27
963,2021-05,1162,51.77,51.0
964,2021-05,1163,36.44,39.2
965,2021-05,1164,31.48,33.33
966,2021-05,1165,47.36,49.62
967,2021-05,1166,48.83,50.59
968,2021-05,1167,43.67,42.46
969,2021-05,1168,45.86,47.05
970,2021-05,1169,39.92,42.57
971,2021-05,1170,56.7,60.43
972,2021-05,1171,39.78,42.59
973,2021-05,1172,43.53,42.45
974,2021-05,1173,37.57,39.22
975,2021-05,1174,38.34,36.84
976,2021-05,1175,48.95,48.87
977,2021-05,1176,48.89,49.68
978,2021-05,1177,36.2,38.87
979,2021-05,1178,35.36,38.05
980,2021-05,1179,35.43,37.3
981,2021-05,1180,118.87,116.51
982,2021-05,1181,87.22,92.73
983,2021-05,1182,82.93,80.02
984,2021-05,1183,56.91,59.64
985,2021-05,1184,66.32,69.46
986,2021-05,1185,102.71,104.26
987,2021-05,1186,99.98,95.13
988,2021-05,1187,127.08,124.78
989,2021-05,1188,80.44,79.57
990,2021-05,1189,97.19,98.37
991,2021-05,1190,98.62,98.28
992,2021-05,1191,109.79,110.78
993,2021-05,1192,109.58,118.15
994,2021-05,1193,74.11,76.96
995,2021-05,1194,101.38,102.74
996,2021-05,1195,101.42,105.5
997,2021-05,1196,69.83,73.02
998,2021-05,1197,79.03,83.42
999,2021-05,1198,100.4,104.24
1000,2021-05,1199,81.88,88.39
1001,2021-06,1000,535.21,537.69
1002,2021-06,1001,530.46,539.3
1003,2021-06,1002,577.63,557.04
1004,2021-06,1003,793.42,777.21
1005,2021-06,1004,568.33,546.72
1006,2021-06,1005,531.23,554.46
1007,2021-06,1006,637.97,621.38
1008,2021-06,1007,651.08,654.15
1009,2021-06,1008,576.69,621.4
1010,2021-06,1009,643.07,635.48
1011,2021-06,1010,747.82,756.55
1012,2021-06,1011,671.7,661.67
1013,2021-06,1012,616.45,632.25
1014,2021-06,1013,645.85,677.48
1015,2021-06,1014,901.47,915.13
1016,2021-06,1015,639.2,686.14
1017,2021-06,1016,796.15,795.11
1018,2021-06,1017,724.22,701.12
1019,2021-06,1018,744.87,761.95
1020,2021-06,1019,693.21,708.95
1021,2021-06,1020,415.45,432.19
1022,2021-06,1021,529.86,549.3
1023,2021-06,1022,493.32,490.95
1024,2021-06,1023,535.2,542.54
1025,2021-06,1024,397.28,388.83
1026,2021-06,1025,609.4,631.53
1027,2021-06,1026,479.62,508.58
1028,2021-06,1027,334.36,353.15
1029,2021-06,1028,369.19,385.99
1030,2021-06,1029,414.45,409.85
1031,2021-06,1030,466.84,455.48
1032,2021-06,1031,443.94,424.17
1033,2021-06,1032,403.02,390.5
1034,2021-06,1033,481.03,474.86
1035,2021-06,1034,446.73,455.04
1036,2021-06,1035,454.98,439.25
1037,2021-06,1036,455.18,472.07
1038,2021-06,1037,487.14,497.43
1039,2021-06,1038,427.76,410.17
1040,2021-06,1039,574.87,602.89
1041,2021-06,1040,219.18,215.95
1042,2021-06,1041,241.56,244.46
1043,2021-06,1042,307.57,328.41
1044,2021-06,1043,271.06,277.66
1045,2021-06,1044,312.34,320.43
1046,2021-06,1045,331.11,351.2
1047,2021-06,1046,375.96,383.33
1048,2021-06,1047,349.21,348.13
1049,2021-06,1048,417.19,398.15
1050,2021-06,1049,281.68,283.37
1051,2021-06,1050,381.77,373.57
1052,2021-06,1051,319.67,324.44
1053,2021-06,1052,267.79,264.99
1054,2021-06,1053,274.53,284.29
1055,2021-06,1054,381.0,409.69
1056,2021-06,1055,300.45,300.32
1057,2021-06,1056,255.24,273.14
1058,2021-06,1057,318.91,304.5
1059,2021-06,1058,377.73,385.84
1060,2021-06,1059,304.51,312.39
1061,2021-06,1060,100.12,98.29
1062,2021-06,1061,63.81,63.98
1063,2021-06,1062,99.05,105.49
1064,2021-06,1063,88.76,93.08
1065,2021-06,1064,106.47,113.52
1066,2021-06,1065,82.61,85.6
1067,2021-06,1066,85.36,84.54
1068,2021-06,1067,105.18,104.58
1069,2021-06,1068,105.11,111.98
1070,2021-06,1069,115.22,122.37
1071,2021-06,1070,74.85,75.54
1072,2021-06,1071,66.34,68.93
1073,2021-06,1072,88.45,93.32
1074,2021-06,1073,100.17,97.03
1075,2021-06,1074,68.59,67.69
1076,2021-06,1075,106.02,111.05
1077,2021-06,1076,70.4,69.58
1078,2021-06,1077,88.22,89.36
1079,2021-06,1078,117.1,114.71
1080,2021-06,1079,100.71,98.0
1081,2021-06,1080,390.09,411.72
1082,2021-06,1081,408.74,429.9
1083,2021-06,1082,578.04,599.62
1084,2021-06,1083,373.26,360.45
1085,2021-06,1084,389.03,411.81
1086,2021-06,1085,441.07,472.27
1087,2021-06,1086,475.5,469.5
1088,2021-06,1087,353.22,349.45
1089,2021-06,1088,578.82,563.1
1090,2021-06,1089,478.41,463.63
1091,2021-06,1090,543.83,586.49
1092,2021-06,1091,444.84,473.15
1093,2021-06,1092,646.49,695.33
1094,2021-06,1093,523.86,511.28
1095,2021-06,1094,500.55,505.89
1096,2021-06,1095,301.3,301.27
1097,2021-06,1096,643.04,617.37
1098,2021-06,1097,390.67,416.44
1099,2021-06,1098,436.13,431.88
1100,2021-06,1099,476.92,507.5
1101,2021-06,1100,929.52,980.8
1102,2021-06,1101,871.33,901.19
1103,2021-06,1102,861.76,824.97
1104,2021-06,1103,1327.3,1388.09
1105,2021-06,1104,691.62,743.22
1106,2021-06,1105,891.31,870.91
1107,2021-06,1106,757.83,755.47
1108,2021-06,1107,978.51,936.04
1109,2021-06,1108,931.07,990.74
1110,2021-06,1109,761.78,807.41
1111,2021-06,1110,1143.38,1228.12
1112,2021-06,1111,846.36,853.02
1113,2021-06,1112,896.14,925.05
1114,2021-06,1113,1214.42,1266.76
1115,2021-06,1114,939.66,892.86
1116,2021-06,1115,946.04,945.89
1117,2021-06,1116,1032.86,994.98
1118,2021-06,1117,873.5,898.7
1119,2021-06,1118,767.78,820.62
1120,2021-06,1119,1023.05,1088.96
1121,2021-06,1120,64.91,61.87
1122,2021-06,1121,47.47,47.58
1123,2021-06,1122,57.99,58.92
1124,2021-06,1123,50.4,48.63
1125,2021-06,1124,62.17,64.02
1126,2021-06,1125,55.33,59.68
1127,2021-06,1126,44.66,44.44
1128,2021-06,1127,70.77,70.24
1129,2021-06,1128,37.37,36.87
1130,2021-06,1129,49.67,51.47
1131,2021-06,1130,60.06,59.04
1132,2021-06,1131,67.12,71.4
1133,2021-06,1132,52.66,51.52
1134,2021-06,1133,75.86,74.0
1135,2021-06,1134,56.26,55.36
1136,2021-06,1135,51.73,53.04
1137,2021-06,1136,49.08,51.16
1138,2021-06,1137,46.23,49.08
1139,2021-06,1138,56.28,58.33
1140,2021-06,1139,60.53,59.77
1141,2021-06,1140,895.59,918.58
1142,2021-06,1141,566.27,542.6
1143,2021-06,1142,524.06,506.45
1144,2021-06,1143,680.98,654.84
1145,2021-06,1144,528.79,513.28
1146,2021-06,1145,593.42,635.92
1147,2021-06,1146,520.1,521.26
1148,2021-06,1147,604.49,620.89
1149,2021-06,1148,511.92,517.51
1150,2021-06,1149,769.11,829.54
1151,2021-06,1150,611.44,654.77
1152,2021-06,1151,474.29,469.94
1153,2021-06,1152,734.04,738.82
1154,2021-06,1153,494.8,474.42
1155,2021-06,1154,560.45,598.78
1156,2021-06,1155,587.08,628.92
1157,2021-06,1156,490.62,484.76
1158,2021-06,1157,678.83,671.13
1159,2021-06,1158,682.46,724.3
1160,2021-06,1159,578.53,592.57
1161,2021-06,1160,57.74,60.6
1162,2021-06,1161,45.46,46.86
1163,2021-06,1162,50.55,51.85
1164,2021-06,1163,37.49,39.29
1165,2021-06,1164,31.17,30.82
1166,2021-06,1165,46.3,45.23
1167,2021-06,1166,48.94,46.96
1168,2021-06,1167,44.21,45.26
1169,2021-06,1168,43.69,41.93
1170,2021-06,1169,41.72,41.67
1171,2021-06,1170,57.31,59.97
1172,2021-06,1171,37.99,37.75
1173,2021-06,1172,43.4,46.31
1174,2021-06,1173,39.36,41.66
1175,2021-06,1174,40.25,39.49
1176,2021-06,1175,47.88,51.41
1177,2021-06,1176,50.43,51.66
1178,2021-06,1177,39.98,38.11
1179,2021-06,1178,36.25,34.99
1180,2021-06,1179,37.12,37.92
1181,2021-06,1180,121.15,122.14
1182,2021-06,1181,84.22,86.12
1183,2021-06,1182,83.67,82.37
1184,2021-06,1183,56.78,54.49
1185,2021-06,1184,68.34,67.02
1186,2021-06,1185,101.8,97.9
1187,2021-06,1186,102.81,102.3
1188,2021-06,1187,125.65,119.46
1189,2021-06,1188,81.73,80.86
1190,2021-06,1189,99.37,95.19
1191,2021-06,1190,99.08,96.41
1192,2021-06,1191,108.92,106.16
1193,2021-06,1192,107.41,114.04
1194,2021-06,1193,72.53,74.78
1195,2021-06,1194,110.62,107.43
1196,2021-06,1195,98.41,97.35
1197,2021-06,1196,71.71,71.73
1198,2021-06,1197,75.9,77.73
1199,2021-06,1198,96.84,95.85
1200,2021-06,1199,79.92,84.59
1201,2021-07,1000,555.16,586.63
1202,2021-07,1001,575.65,583.64
1203,2021-07,1002,555.88,574.95
1204,2021-07,1003,777.74,759.23
1205,2021-07,1004,549.13,556.2
1206,2021-07,1005,533.76,550.06
1207,2021-07,1006,597.45,601.51
1208,2021-07,1007,609.93,635.78
1209,2021-07,1008,570.26,605.44
1210,2021-07,1009,643.37,644.32
1211,2021-07,1010,725.54,714.91
1212,2021-07,1011,661.17,654.68
1213,2021-07,1012,682.33,733.39
1214,2021-07,1013,675.78,686.13
1215,2021-07,1014,900.42,918.6
1216,2021-07,1015,637.38,661.79
1217,2021-07,1016,783.87,825.47
1218,2021-07,1017,704.53,753.36
1219,2021-07,1018,727.28,753.42
1220,2021-07,1019,676.24,711.45
1221,2021-07,1020,422.0,442.03
1222,2021-07,1021,499.29,485.43
1223,2021-07,1022,494.04,483.59
1224,2021-07,1023,527.64,564.9
1225,2021-07,1024,395.85,426.52
1226,2021-07,1025,594.09,626.84
1227,2021-07,1026,488.96,517.83
1228,2021-07,1027,346.84,354.99
1229,2021-07,1028,381.24,408.3
1230,2021-07,1029,420.68,454.02
1231,2021-07,1030,472.64,505.91
1232,2021-07,1031,438.7,439.38
1233,2021-07,1032,414.86,401.44
1234,2021-07,1033,493.33,500.33
1235,2021-07,1034,467.53,465.29
1236,2021-07,1035,475.48,471.54
1237,2021-07,1036,454.16,436.29
1238,2021-07,1037,485.83,503.03
1239,2021-07,1038,431.32,419.44
1240,2021-07,1039,580.13,622.06
1241,2021-07,1040,234.61,242.66
1242,2021-07,1041,236.92,238.96
1243,2021-07,1042,318.4,316.99
1244,2021-07,1043,266.05,257.55
1245,2021-07,1044,317.62,330.36
1246,2021-07,1045,330.93,332.05
1247,2021-07,1046,369.2,355.56
1248,2021-07,1047,339.95,342.39
1249,2021-07,1048,421.09,445.46
1250,2021-07,1049,282.2,284.61
1251,2021-07,1050,354.35,372.3
1252,2021-07,1051,314.96,326.04
1253,2021-07,1052,266.35,259.17
1254,2021-07,1053,278.8,277.99
1255,2021-07,1054,363.01,352.0
1256,2021-07,1055,296.7,290.26
1257,2021-07,1056,262.87,268.22
1258,2021-07,1057,304.26,312.24
1259,2021-07,1058,384.17,368.0
1260,2021-07,1059,304.85,328.48
1261,2021-07,1060,101.19,104.43
1262,2021-07,1061,62.29,62.97
1263,2021-07,1062,98.2,101.52
1264,2021-07,1063,87.72,89.14
1265,2021-07,1064,107.77,108.45
1266,2021-07,1065,81.27,84.18
1267,2021-07,1066,89.6,95.99
1268,2021-07,1067,107.92,111.17
1269,2021-07,1068,106.2,114.21
1270,2021-07,1069,112.28,118.65
1271,2021-07,1070,73.59,70.3
1272,2021-07,1071,66.28,70.63
1273,2021-07,1072,91.11,90.63
1274,2021-07,1073,100.41,103.08
1275,2021-07,1074,65.2,62.29
1276,2021-07,1075,109.59,110.85
1277,2021-07,1076,71.22,69.53
1278,2021-07,1077,88.18,87.33
1279,2021-07,1078,119.26,123.97
1280,2021-07,1079,96.62,104.16
1281,2021-07,1080,372.14,362.13
1282,2021-07,1081,396.16,393.26
1283,2021-07,1082,578.84,616.02
1284,2021-07,1083,373.15,376.52
1285,2021-07,1084,393.78,387.35
1286,2021-07,1085,443.02,454.45
1287,2021-07,1086,466.27,481.02
1288,2021-07,1087,340.35,359.25
1289,2021-07,1088,567.99,540.47
1290,2021-07,1089,503.83,493.15
1291,2021-07,1090,516.91,520.19
1292,2021-07,1091,455.09,461.69
1293,2021-07,1092,655.4,626.67
1294,2021-07,1093,538.08,548.02
1295,2021-07,1094,524.09,514.6
1296,2021-07,1095,288.8,295.02
1297,2021-07,1096,647.22,668.11
1298,2021-07,1097,398.56,406.4
1299,2021-07,1098,448.0,481.29
1300,2021-07,1099,471.23,457.96
1301,2021-07,1100,941.21,951.43
1302,2021-07,1101,823.9,812.25
1303,2021-07,1102,844.41,897.17
1304,2021-07,1103,1213.89,1163.29
1305,2021-07,1104,690.63,733.71
1306,2021-07,1105,903.31,898.47
1307,2021-07,1106,752.34,803.19
1308,2021-07,1107,984.38,1048.13
1309,2021-07,1108,923.46,970.74
1310,2021-07,1109,806.56,776.91
1311,2021-07,1110,1153.87,1154.99
1312,2021-07,1111,856.68,924.54
1313,2021-07,1112,919.6,959.59
1314,2021-07,1113,1176.51,1145.59
1315,2021-07,1114,910.17,947.37
1316,2021-07,1115,939.51,943.39
1317,2021-07,1116,1006.97,1042.32
1318,2021-07,1117,859.41,901.88
1319,2021-07,1118,770.62,822.63
1320,2021-07,1119,1033.22,992.44
1321,2021-07,1120,65.82,65.95
1322,2021-07,1121,48.55,52.04
1323,2021-07,1122,55.5,52.88
1324,2021-07,1123,50.89,52.89
1325,2021-07,1124,59.74,58.29
1326,2021-07,1125,54.08,52.84
1327,2021-07,1126,45.16,46.98
1328,2021-07,1127,69.06,73.23
1329,2021-07,1128,37.98,39.27
1330,2021-07,1129,52.06,50.69
1331,2021-07,1130,59.26,57.3
1332,2021-07,1131,68.44,67.27
1333,2021-07,1132,51.64,52.5
1334,2021-07,1133,74.79,79.9
1335,2021-07,1134,54.49,58.01
1336,2021-07,1135,52.18,52.58
1337,2021-07,1136,49.12,48.64
1338,2021-07,1137,47.42,48.88
1339,2021-07,1138,55.48,52.75
1340,2021-07,1139,60.88,65.32
1341,2021-07,1140,846.53,861.17
1342,2021-07,1141,551.32,565.11
1343,2021-07,1142,529.24,532.87
1344,2021-07,1143,685.8,666.92
1345,2021-07,1144,579.34,621.65
1346,2021-07,1145,604.27,611.57
1347,2021-07,1146,499.4,515.6
1348,2021-07,1147,605.66,648.76
1349,2021-07,1148,519.28,537.28
1350,2021-07,1149,725.52,700.44
1351,2021-07,1150,600.62,578.25
1352,2021-07,1151,469.0,459.83
1353,2021-07,1152,712.86,688.67
1354,2021-07,1153,540.48,553.71
1355,2021-07,1154,564.95,595.42
1356,2021-07,1155,633.15,632.11
1357,2021-07,1156,472.25,459.02
1358,2021-07,1157,684.7,680.19
1359,2021-07,1158,634.9,674.01
1360,2021-07,1159,568.15,582.62
1361,2021-07,1160,58.14,56.15
1362,2021-07,1161,46.81,49.94
1363,2021-07,1162,55.24,52.66
1364,2021-07,1163,39.69,38.26
1365,2021-07,1164,32.09,33.34
1366,2021-07,1165,49.78,52.76
1367,2021-07,1166,49.26,49.41
1368,2021-07,1167,44.53,43.53
1369,2021-07,1168,43.8,46.72
1370,2021-07,1169,39.0,41.42
1371,2021-07,1170,55.62,56.0
1372,2021-07,1171,38.55,39.72
1373,2021-07,1172,41.96,43.08
1374,2021-07,1173,37.25,39.51
1375,2021-07,1174,41.47,41.4
1376,2021-07,1175,45.5,47.19
1377,2021-07,1176,50.23,48.63
1378,2021-07,1177,40.35,43.2
1379,2021-07,1178,38.25,38.72
1380,2021-07,1179,36.05,37.61
1381,2021-07,1180,118.54,120.91
1382,2021-07,1181,86.19,88.95
1383,2021-07,1182,81.69,79.06
1384,2021-07,1183,54.39,54.64
1385,2021-07,1184,64.6,68.37
1386,2021-07,1185,103.73,102.56
1387,2021-07,1186,98.03,98.24
1388,2021-07,1187,116.3,112.75
1389,2021-07,1188,82.04,87.43
1390,2021-07,1189,97.93,101.31
1391,2021-07,1190,97.03,101.32
1392,2021-07,1191,114.33,121.04
1393,2021-07,1192,106.32,113.9
1394,2021-07,1193,76.14,76.46
1395,2021-07,1194,102.07,101.37
1396,2021-07,1195,99.96,106.27
1397,2021-07,1196,67.34,64.92
1398,2021-07,1197,76.91,80.8
1399,2021-07,1198,104.24,99.7
1400,2021-07,1199,77.41,77.56
1401,2021-08,1000,538.81,533.4
1402,2021-08,1001,536.58,523.28
1403,2021-08,1002,560.02,553.53
1404,2021-08,1003,738.98,737.14
1405,2021-08,1004,525.89,524.71
1406,2021-08,1005,559.54,590.19
1407,2021-08,1006,624.07,644.06
1408,2021-08,1007,622.79,614.37
1409,2021-08,1008,561.94,582.91
1410,2021-08,1009,614.07,645.31
1411,2021-08,1010,789.65,818.59
1412,2021-08,1011,644.15,647.81
1413,2021-08,1012,679.18,690.0
1414,2021-08,1013,662.26,654.77
1415,2021-08,1014,869.58,829.46
1416,2021-08,1015,642.46,640.86
1417,2021-08,1016,826.26,853.98
1418,2021-08,1017,723.79,735.66
1419,2021-08,1018,745.16,726.35
1420,2021-08,1019,667.07,687.99
1421,2021-08,1020,428.73,438.32
1422,2021-08,1021,508.69,546.14
1423,2021-08,1022,508.9,530.62
1424,2021-08,1023,499.12,511.9
1425,2021-08,1024,387.41,388.88
1426,2021-08,1025,595.17,582.85
1427,2021-08,1026,496.63,532.66
1428,2021-08,1027,362.4,385.95
1429,2021-08,1028,382.09,390.45
1430,2021-08,1029,430.2,433.97
1431,2021-08,1030,474.7,500.8
1432,2021-08,1031,465.08,466.61
1433,2021-08,1032,423.65,439.85
1434,2021-08,1033,477.76,488.18
1435,2021-08,1034,469.89,490.59
1436,2021-08,1035,454.0,433.34
1437,2021-08,1036,460.87,440.38
1438,2021-08,1037,500.74,503.53
1439,2021-08,1038,426.74,431.25
1440,2021-08,1039,575.13,578.82
1441,2021-08,1040,232.8,229.07
1442,2021-08,1041,240.78,253.51
1443,2021-08,1042,315.64,304.86
1444,2021-08,1043,275.37,290.62
1445,2021-08,1044,299.83,314.03
1446,2021-08,1045,322.0,337.21
1447,2021-08,1046,372.83,401.62
1448,2021-08,1047,335.18,325.63
1449,2021-08,1048,416.71,416.95
1450,2021-08,1049,276.44,263.97
1451,2021-08,1050,378.11,373.56
1452,2021-08,1051,301.58,306.21
1453,2021-08,1052,270.52,285.73
1454,2021-08,1053,274.85,270.67
1455,2021-08,1054,374.64,389.66
1456,2021-08,1055,312.02,304.33
1457,2021-08,1056,258.48,261.38
1458,2021-08,1057,313.7,333.63
1459,2021-08,1058,383.87,379.66
1460,2021-08,1059,319.32,338.37
1461,2021-08,1060,100.18,98.03
1462,2021-08,1061,61.26,61.66
1463,2021-08,1062,99.11,94.16
1464,2021-08,1063,85.43,85.73
1465,2021-08,1064,111.76,119.77
1466,2021-08,1065,82.66,82.89
1467,2021-08,1066,85.9,81.93
1468,2021-08,1067,106.12,108.33
1469,2021-08,1068,103.49,109.48
1470,2021-08,1069,114.31,114.53
1471,2021-08,1070,75.69,73.46
1472,2021-08,1071,66.49,71.02
1473,2021-08,1072,92.27,89.41
1474,2021-08,1073,98.71,100.02
1475,2021-08,1074,65.53,65.54
