inventory_id,year_month,product_id,region_id,opening_stock_units,production_units,ending_stock_units,stockout_flag,inventory_value_eur
557,2021-01,1101,6,48,32,40,False,24414.84
558,2021-01,1101,8,139,103,156,False,50107.53
559,2021-01,1102,1,65,53,61,False,34682.67
560,2021-01,1102,2,16,20,20,False,10733.26
561,2021-01,1102,3,18,16,17,False,3346.02
562,2021-01,1102,6,43,68,47,False,11832.26
563,2021-01,1102,7,4,6,4,False,387.42
564,2021-01,1102,8,19,22,16,False,6374.05
565,2021-01,1103,1,32,58,38,False,22955.11
566,2021-01,1103,2,0,0,0,True,0.0
567,2021-01,1103,3,8,7,9,False,5219.13
568,2021-01,1103,5,48,34,54,False,20370.18
569,2021-01,1103,7,24,35,28,False,10487.62
570,2021-01,1103,8,33,60,48,False,24926.75
571,2021-01,1103,9,27,21,31,False,6933.71
572,2021-01,1104,1,42,25,36,False,7949.71
573,2021-01,1104,3,31,29,25,False,5087.56
574,2021-01,1104,4,55,89,77,False,8029.41
575,2021-01,1104,5,9,7,9,False,3267.88
576,2021-01,1104,6,27,18,29,False,2256.95
577,2021-01,1104,8,12,20,17,False,6675.55
578,2021-01,1104,9,164,133,190,False,45142.73
579,2021-01,1104,10,41,43,49,False,12101.16
580,2021-01,1105,3,60,55,44,False,25620.5
581,2021-01,1105,5,51,66,42,False,21273.42
582,2021-01,1105,6,40,45,32,False,8574.49
583,2021-01,1105,9,44,58,58,False,5393.17
584,2021-01,1106,2,38,33,40,False,17907.55
585,2021-01,1106,3,21,30,28,False,4104.04
586,2021-01,1106,6,5,3,5,False,426.24
587,2021-01,1106,7,98,68,111,False,24165.56
588,2021-01,1106,8,17,21,23,False,5590.63
589,2021-01,1107,1,74,75,81,False,8901.6
590,2021-01,1107,3,41,30,35,False,9124.49
591,2021-01,1107,4,85,72,95,False,47407.69
592,2021-01,1107,5,61,78,80,False,18643.61
593,2021-01,1107,9,41,31,48,False,11218.2
594,2021-01,1108,1,203,163,253,False,142936.42
595,2021-01,1108,2,19,13,21,False,10864.97
596,2021-01,1108,5,36,54,34,False,5741.9
597,2021-01,1108,6,264,197,308,False,115344.48
598,2021-01,1108,9,35,18,33,False,4729.23
599,2021-01,1109,3,12,6,10,False,4152.19
600,2021-01,1109,4,62,45,59,False,32707.17
601,2021-01,1109,5,19,35,24,False,6277.39
602,2021-01,1109,6,243,224,253,False,31205.79
603,2021-01,1109,7,3,1,2,False,169.94
604,2021-01,1110,1,136,154,160,False,28317.78
605,2021-01,1110,2,55,57,60,False,12207.66
606,2021-01,1110,3,88,96,112,False,45235.24
607,2021-01,1110,4,15,9,14,False,2582.66
608,2021-01,1110,5,151,121,172,False,75872.1
609,2021-01,1110,7,8,5,8,False,3665.55
610,2021-01,1110,10,13,8,11,False,1487.8
611,2021-01,1111,1,46,30,36,False,15233.93
612,2021-01,1111,2,183,104,172,False,85462.33
613,2021-01,1111,3,41,30,43,False,25878.07
614,2021-01,1111,4,141,109,166,False,38752.59
615,2021-01,1111,6,15,19,18,False,5038.33
616,2021-01,1111,7,8,11,10,False,6129.11
617,2021-01,1111,8,12,16,15,False,6956.37
618,2021-01,1112,1,269,324,366,False,159517.76
619,2021-01,1112,3,109,115,143,False,68615.21
620,2021-01,1112,4,98,148,83,False,3326.52
621,2021-01,1112,5,55,109,77,False,5763.47
622,2021-01,1112,7,127,112,144,False,9396.79
623,2021-01,1112,9,103,59,83,False,52329.74
624,2021-01,1113,1,117,108,130,False,77766.13
625,2021-01,1113,2,23,12,22,False,9457.93
626,2021-01,1113,3,34,29,37,False,5647.49
627,2021-01,1113,4,31,40,34,False,21278.61
628,2021-01,1113,5,13,7,12,False,2424.44
629,2021-01,1113,7,61,116,96,False,39273.28
630,2021-01,1113,8,60,71,81,False,8348.25
631,2021-01,1113,9,23,33,20,False,1169.94
632,2021-01,1114,2,105,208,150,False,10053.96
633,2021-01,1114,3,42,70,44,False,26202.39
634,2021-01,1114,4,38,78,52,False,9349.44
635,2021-01,1114,5,69,88,78,False,44856.45
636,2021-01,1114,6,185,120,185,False,90136.82
637,2021-01,1114,8,37,31,43,False,12140.81
638,2021-01,1114,9,16,15,20,False,9672.23
639,2021-01,1115,1,61,46,60,False,17649.72
640,2021-01,1115,5,92,83,97,False,15506.1
641,2021-01,1115,6,291,249,358,False,146607.03
642,2021-01,1115,8,53,49,47,False,28540.74
643,2021-01,1116,1,104,89,126,False,19950.83
644,2021-01,1116,3,22,12,20,False,3370.11
645,2021-01,1116,4,27,51,35,False,6372.92
646,2021-01,1116,5,73,63,86,False,4667.41
647,2021-01,1116,7,19,22,25,False,4210.59
648,2021-01,1116,8,35,70,54,False,26804.53
649,2021-01,1116,10,163,79,144,False,78305.29
650,2021-01,1117,1,207,163,219,False,35316.0
651,2021-01,1117,2,98,45,83,False,9273.74
652,2021-01,1117,3,138,106,155,False,46716.38
653,2021-01,1117,6,14,17,15,False,9682.74
654,2021-01,1117,7,63,56,72,False,14892.32
655,2021-01,1118,1,8,10,8,False,4437.62
656,2021-01,1118,9,40,37,39,False,2603.5
657,2021-01,1119,1,115,86,104,False,55846.36
658,2021-01,1119,2,22,36,30,False,8905.62
659,2021-01,1119,3,235,144,228,False,105014.92
660,2021-01,1119,4,137,66,123,False,51379.1
661,2021-01,1119,5,43,59,54,False,34096.41
662,2021-01,1119,8,66,60,80,False,39336.56
663,2021-01,1119,10,51,60,58,False,28734.58
664,2021-01,1120,2,53,74,49,False,4205.82
665,2021-01,1120,3,277,148,240,False,132321.65
666,2021-01,1120,6,66,35,62,False,24378.53
667,2021-01,1120,7,19,27,24,False,4342.72
668,2021-01,1120,8,494,532,449,False,115541.13
669,2021-01,1121,1,21,31,17,False,1880.34
670,2021-01,1121,2,34,50,37,False,11268.17
671,2021-01,1121,3,216,156,219,False,85812.9
672,2021-01,1121,4,93,73,107,False,17087.79
673,2021-01,1121,5,22,11,19,False,4403.55
674,2021-01,1121,6,29,47,31,False,7666.95
675,2021-01,1121,7,28,23,30,False,4326.14
676,2021-01,1121,8,14,16,18,False,6250.97
677,2021-01,1122,1,79,72,84,False,8356.83
678,2021-01,1122,2,51,48,65,False,5997.44
679,2021-01,1122,5,215,141,229,False,99093.0
680,2021-01,1122,6,123,200,181,False,17945.29
681,2021-01,1122,9,10,6,8,False,1758.75
682,2021-01,1122,10,51,41,57,False,9723.93
683,2021-01,1123,1,8,19,13,False,6818.96
684,2021-01,1123,2,46,38,44,False,27483.61
685,2021-01,1123,3,14,16,15,False,1206.4
686,2021-01,1123,5,23,38,24,False,15331.57
687,2021-01,1123,6,73,62,60,False,22396.42
688,2021-01,1123,7,77,137,109,False,46702.49
689,2021-01,1123,8,62,65,65,False,4704.75
690,2021-01,1123,9,67,67,87,False,17205.32
691,2021-01,1124,1,251,177,266,False,148210.71
692,2021-01,1124,4,28,20,30,False,16241.94
693,2021-01,1124,5,112,64,100,False,44791.74
694,2021-01,1124,6,71,46,57,False,11697.67
695,2021-01,1124,9,48,36,40,False,19692.88
696,2021-01,1125,1,195,215,258,False,13978.24
697,2021-01,1125,2,51,94,76,False,29229.67
698,2021-01,1125,3,13,13,17,False,7700.55
699,2021-01,1125,4,39,58,55,False,14740.29
700,2021-01,1125,5,19,12,19,False,9841.81
701,2021-01,1125,6,119,128,148,False,49259.13
702,2021-01,1125,7,22,30,22,False,2848.06
703,2021-01,1125,8,56,41,65,False,32986.69
704,2021-01,1126,1,190,141,161,False,19830.9
705,2021-01,1126,3,8,9,5,False,894.83
706,2021-01,1126,4,159,133,179,False,101117.7
707,2021-01,1126,5,68,43,59,False,30927.67
708,2021-01,1126,6,77,74,77,False,47132.89
709,2021-01,1126,7,160,151,203,False,18022.09
710,2021-01,1126,9,67,89,86,False,11747.52
711,2021-01,1127,1,222,163,232,False,107766.61
712,2021-01,1127,2,65,105,89,False,6720.57
713,2021-01,1127,3,20,39,31,False,6535.27
714,2021-01,1127,6,91,91,80,False,44567.59
715,2021-01,1128,1,103,207,150,False,15021.36
716,2021-01,1128,2,15,19,20,False,1970.36
717,2021-01,1128,3,4,6,5,False,2860.91
718,2021-01,1128,5,42,25,40,False,24534.79
719,2021-01,1128,6,7,5,5,False,2700.62
720,2021-01,1128,9,77,56,87,False,42791.93
721,2021-01,1128,10,18,9,16,False,2660.51
722,2021-01,1129,1,35,20,34,False,12019.76
723,2021-01,1129,2,75,68,92,False,10089.22
724,2021-01,1130,1,98,70,96,False,43282.38
725,2021-01,1130,2,126,90,131,False,32466.38
726,2021-01,1130,3,91,47,80,False,51837.22
727,2021-01,1130,6,544,592,422,False,154976.69
728,2021-01,1130,7,126,96,139,False,16757.35
729,2021-01,1130,8,76,98,76,False,10383.85
730,2021-01,1131,1,216,146,236,False,17955.27
731,2021-01,1131,2,28,57,41,False,17658.75
732,2021-01,1131,3,22,12,19,False,1713.95
733,2021-01,1131,4,551,285,515,False,83458.75
734,2021-01,1131,5,10,5,9,False,3321.75
735,2021-01,1131,10,66,51,72,False,28347.22
736,2021-01,1132,1,116,117,132,False,71892.79
737,2021-01,1132,3,35,35,41,False,20394.09
738,2021-01,1132,5,120,63,113,False,42001.25
739,2021-01,1132,6,126,108,158,False,39372.05
740,2021-01,1132,8,145,130,179,False,42333.59
741,2021-01,1133,1,23,45,31,False,8170.46
742,2021-01,1133,2,35,26,38,False,20834.75
743,2021-01,1133,4,44,32,37,False,22666.22
744,2021-01,1133,5,8,13,7,False,2560.73
745,2021-01,1133,6,25,36,34,False,18028.16
746,2021-01,1133,7,50,47,58,False,22012.98
747,2021-01,1133,9,3,5,4,False,642.07
748,2021-01,1133,10,35,50,50,False,5214.98
749,2021-01,1134,1,16,23,15,False,3255.69
750,2021-01,1134,2,289,143,259,False,149453.92
751,2021-01,1134,5,17,13,18,False,10008.28
752,2021-01,1134,10,29,38,33,False,4520.76
753,2021-01,1135,1,26,18,28,False,10739.02
754,2021-01,1135,2,99,75,115,False,11320.46
755,2021-01,1135,3,38,20,34,False,7645.29
756,2021-01,1135,4,116,85,130,False,12408.85
757,2021-01,1135,5,88,44,82,False,12983.41
758,2021-01,1135,6,100,87,81,False,40267.32
759,2021-01,1135,8,43,32,48,False,19881.35
760,2021-01,1135,10,6,8,8,False,4726.08
761,2021-01,1136,4,20,16,21,False,7240.02
762,2021-01,1136,6,206,225,225,False,76047.02
763,2021-01,1136,7,43,70,62,False,30770.31
764,2021-01,1136,8,37,23,36,False,16992.46
765,2021-01,1137,1,155,184,156,False,8959.31
766,2021-01,1137,2,25,29,23,False,14346.41
767,2021-01,1137,3,14,10,15,False,4429.03
768,2021-01,1137,6,105,168,148,False,86300.35
769,2021-01,1137,8,14,8,12,False,7474.94
770,2021-01,1138,1,32,33,41,False,13081.63
771,2021-01,1138,2,16,19,21,False,8233.24
772,2021-01,1138,3,226,168,219,False,49634.07
773,2021-01,1138,4,69,63,63,False,8227.0
774,2021-01,1138,8,53,27,46,False,21438.04
775,2021-01,1138,9,110,123,144,False,62923.91
776,2021-01,1139,1,795,652,867,False,334459.38
777,2021-01,1139,2,1468,951,1515,False,448044.79
778,2021-01,1139,4,7,13,10,False,3681.86
779,2021-01,1139,5,56,40,58,False,2923.91
780,2021-01,1139,7,23,11,20,False,7489.0
781,2021-01,1139,8,40,80,59,False,24776.5
782,2021-01,1140,1,25,19,18,False,9809.06
783,2021-01,1140,2,39,34,35,False,9491.25
784,2021-01,1140,5,55,52,57,False,6037.8
785,2021-01,1140,10,8,8,9,False,3869.86
786,2021-01,1141,2,70,79,77,False,18412.04
787,2021-01,1141,3,163,195,216,False,113170.37
788,2021-01,1141,4,177,85,163,False,16609.91
789,2021-01,1141,10,32,46,31,False,8900.12
790,2021-01,1142,2,98,109,114,False,25175.28
791,2021-01,1142,4,33,37,32,False,5693.17
792,2021-01,1142,6,107,67,88,False,35600.21
793,2021-01,1142,7,7,3,6,False,1787.22
794,2021-01,1143,1,5,4,5,False,1612.92
795,2021-01,1143,3,13,10,10,False,4774.1
796,2021-01,1143,6,94,98,102,False,35293.99
797,2021-01,1143,8,11,9,12,False,5895.07
798,2021-01,1144,1,59,59,71,False,17641.8
799,2021-01,1144,2,44,47,51,False,6801.38
800,2021-01,1144,6,87,121,121,False,30074.41
801,2021-01,1145,2,139,109,143,False,24255.35
802,2021-01,1145,3,16,25,23,False,2797.23
803,2021-01,1145,4,182,138,200,False,74990.63
804,2021-01,1145,6,137,63,116,False,54954.01
805,2021-01,1145,8,55,64,42,False,7287.99
806,2021-01,1145,9,25,25,17,False,8139.14
807,2021-01,1145,10,6,9,7,False,3688.82
808,2021-01,1146,3,129,147,162,False,78223.46
809,2021-01,1146,4,140,100,140,False,65723.57
810,2021-01,1146,6,16,16,20,False,8387.16
811,2021-01,1147,5,65,83,72,False,29352.31
812,2021-01,1147,7,15,13,14,False,3020.4
813,2021-01,1148,4,196,120,175,False,112185.64
814,2021-01,1148,5,155,118,160,False,95701.12
815,2021-01,1148,6,21,13,19,False,7416.09
816,2021-01,1148,8,47,42,58,False,17233.0
817,2021-01,1148,9,4,4,4,False,637.14
818,2021-01,1148,10,94,71,104,False,47221.75
819,2021-01,1149,1,76,63,94,False,3361.53
820,2021-01,1149,3,33,25,39,False,18878.18
821,2021-01,1149,8,425,261,416,False,133788.91
822,2021-01,1150,1,185,113,183,False,42964.38
823,2021-01,1150,3,14,11,11,False,2477.55
824,2021-01,1150,4,30,21,28,False,13761.57
825,2021-01,1150,6,116,93,138,False,83088.45
826,2021-01,1150,7,65,72,83,False,45144.9
827,2021-01,1150,8,54,59,68,False,34274.98
828,2021-01,1150,9,26,32,28,False,5118.31
829,2021-01,1150,10,6,11,9,False,2063.74
830,2021-01,1151,1,70,36,61,False,3669.95
831,2021-01,1151,2,167,143,158,False,66566.92
832,2021-01,1151,4,11,20,15,False,7361.16
833,2021-01,1151,8,25,21,30,False,12349.97
834,2021-01,1152,1,3,3,3,False,1884.37
835,2021-01,1152,7,22,22,24,False,5151.31
836,2021-01,1153,1,34,43,28,False,12128.41
837,2021-01,1153,3,34,47,41,False,23301.66
838,2021-01,1153,6,29,27,35,False,8402.39
839,2021-01,1153,7,26,23,19,False,9623.82
840,2021-01,1153,8,60,40,55,False,35583.22
841,2021-01,1153,9,101,66,99,False,34557.64
842,2021-01,1153,10,50,46,54,False,13773.18
843,2021-01,1154,1,150,75,127,False,41834.32
844,2021-01,1154,3,45,41,49,False,30436.53
845,2021-01,1155,2,20,16,18,False,9446.47
846,2021-01,1155,5,131,93,143,False,14765.92
847,2021-01,1156,1,120,62,106,False,30411.93
848,2021-01,1156,3,113,88,114,False,19329.72
849,2021-01,1156,4,9,19,13,False,5820.24
850,2021-01,1157,1,15,24,21,False,4519.79
851,2021-01,1157,2,52,34,51,False,21672.54
852,2021-01,1157,3,29,23,34,False,20653.11
853,2021-01,1157,6,22,34,28,False,2918.81
854,2021-01,1157,7,105,78,123,False,79527.5
855,2021-01,1158,3,20,23,14,False,7142.76
856,2021-01,1158,7,66,51,71,False,11921.35
857,2021-01,1158,8,110,82,123,False,5217.07
858,2021-01,1159,2,132,66,111,False,68928.44
859,2021-01,1159,3,24,36,34,False,14829.1
860,2021-01,1159,4,11,18,16,False,5441.54
861,2021-01,1159,7,92,101,90,False,53710.86
862,2021-01,1159,8,34,31,34,False,6775.63
863,2021-01,1160,1,92,68,104,False,52089.55
864,2021-01,1160,3,85,62,98,False,25093.66
865,2021-01,1160,6,51,30,52,False,33513.4
866,2021-01,1161,1,155,156,183,False,44134.63
867,2021-01,1161,2,180,245,236,False,51349.07
868,2021-01,1161,3,11,14,12,False,7274.21
869,2021-01,1161,4,87,49,82,False,53270.82
870,2021-01,1161,5,148,102,153,False,82201.31
871,2021-01,1161,6,11,7,11,False,6824.69
872,2021-01,1161,7,39,49,51,False,7449.9
873,2021-01,1161,9,103,94,117,False,6528.68
874,2021-01,1161,10,16,13,19,False,9588.24
875,2021-01,1162,1,85,128,83,False,46525.96
876,2021-01,1162,2,6,8,5,False,184.55
877,2021-01,1162,3,71,104,93,False,18178.43
878,2021-01,1162,5,3,5,4,False,1480.83
879,2021-01,1162,6,57,52,54,False,14682.13
880,2021-01,1162,8,73,79,58,False,9825.34
881,2021-01,1162,9,18,10,17,False,3107.08
882,2021-01,1162,10,36,52,46,False,10767.15
883,2021-01,1163,1,33,30,37,False,2247.5
884,2021-01,1163,2,15,16,14,False,3000.18
885,2021-01,1163,3,25,20,23,False,5929.37
886,2021-01,1163,4,22,13,17,False,2047.78
887,2021-01,1163,6,217,129,185,False,115759.15
888,2021-01,1164,2,44,53,59,False,8018.54
889,2021-01,1164,3,58,103,72,False,34554.99
890,2021-01,1164,4,9,12,5,False,2099.54
891,2021-01,1164,5,107,190,155,False,53914.22
892,2021-01,1164,6,84,70,88,False,3097.66
893,2021-01,1164,7,14,18,18,False,2673.01
894,2021-01,1164,8,53,76,65,False,18196.31
895,2021-01,1164,9,64,33,59,False,37995.78
896,2021-01,1165,1,58,41,60,False,3777.33
897,2021-01,1165,2,8,7,9,False,2046.25
898,2021-01,1165,3,129,83,136,False,7066.82
899,2021-01,1165,4,103,131,140,False,46397.37
900,2021-01,1165,5,86,126,114,False,36864.21
901,2021-01,1165,6,114,64,104,False,19671.6
902,2021-01,1165,9,47,28,48,False,2759.43
903,2021-01,1166,1,170,185,176,False,85544.99
904,2021-01,1166,2,35,51,40,False,3320.18
905,2021-01,1166,3,87,58,94,False,61071.55
906,2021-01,1166,4,82,45,79,False,9478.42
907,2021-01,1166,5,156,99,145,False,93971.36
908,2021-01,1166,6,43,32,44,False,5340.05
909,2021-01,1166,8,22,25,28,False,11491.61
910,2021-01,1166,9,38,31,36,False,7499.22
911,2021-01,1167,1,4,3,3,False,1240.89
912,2021-01,1167,2,136,120,165,False,47324.54
913,2021-01,1167,6,112,57,100,False,57154.55
914,2021-01,1167,8,22,43,29,False,12946.4
915,2021-01,1167,9,27,23,31,False,13030.88
916,2021-01,1167,10,47,44,48,False,20868.97
917,2021-01,1168,1,320,199,267,False,149517.64
918,2021-01,1168,2,3,1,2,False,600.65
919,2021-01,1168,4,79,78,73,False,14855.54
920,2021-01,1168,5,157,159,185,False,8859.59
921,2021-01,1168,6,90,56,94,False,34052.53
922,2021-01,1168,7,53,42,44,False,11878.2
923,2021-01,1168,10,53,56,65,False,36797.19
924,2021-01,1169,6,13,10,15,False,6763.06
925,2021-01,1169,9,30,56,45,False,15136.27
926,2021-01,1170,1,197,142,211,False,123835.7
927,2021-01,1170,2,27,26,19,False,681.71
928,2021-01,1170,3,115,63,109,False,7052.96
929,2021-01,1170,4,17,35,25,False,10630.59
930,2021-01,1170,5,127,236,197,False,30997.99
931,2021-01,1170,8,48,24,44,False,21773.31
932,2021-01,1170,9,31,24,26,False,7305.17
933,2021-01,1171,1,3,1,2,False,832.5
934,2021-01,1171,2,104,196,161,False,42055.54
935,2021-01,1171,4,15,10,13,False,5922.22
936,2021-01,1171,5,87,69,97,False,32838.45
937,2021-01,1171,6,66,46,63,False,2868.3
938,2021-01,1171,7,16,33,24,False,11404.31
939,2021-01,1171,9,18,23,24,False,7315.99
940,2021-01,1171,10,107,60,102,False,36726.71
941,2021-01,1172,1,46,38,52,False,11170.78
942,2021-01,1172,3,24,41,35,False,17783.87
943,2021-01,1172,5,8,10,6,False,219.31
944,2021-01,1172,6,58,44,55,False,28627.98
945,2021-01,1172,8,24,33,24,False,10214.01
946,2021-01,1172,9,13,13,15,False,8068.32
947,2021-01,1173,1,136,147,169,False,107986.83
948,2021-01,1173,5,59,48,68,False,28234.28
949,2021-01,1173,6,9,15,9,False,2587.97
950,2021-01,1173,8,34,56,49,False,4256.26
951,2021-01,1174,6,210,123,190,False,11397.65
952,2021-01,1175,1,244,127,214,False,91415.25
953,2021-01,1175,2,19,16,17,False,10757.17
954,2021-01,1175,3,148,119,182,False,62796.86
955,2021-01,1175,4,37,57,50,False,17078.31
956,2021-01,1175,5,3,3,3,False,1262.17
957,2021-01,1175,6,127,133,159,False,20503.63
958,2021-01,1175,8,26,20,31,False,5717.22
959,2021-01,1175,10,52,46,56,False,3040.95
960,2021-01,1176,2,25,19,28,False,3589.48
961,2021-01,1176,3,47,42,56,False,32387.87
962,2021-01,1176,4,88,74,88,False,42192.83
963,2021-01,1176,5,190,116,164,False,48758.03
964,2021-01,1176,6,199,262,241,False,11145.26
965,2021-01,1176,9,103,67,109,False,66269.9
966,2021-01,1177,1,53,65,54,False,34933.24
967,2021-01,1177,2,2,2,2,False,234.97
968,2021-01,1177,4,9,8,6,False,3832.41
969,2021-01,1177,5,120,118,147,False,34968.51
970,2021-01,1177,7,77,62,83,False,8243.74
971,2021-01,1177,9,7,6,8,False,1946.61
972,2021-01,1178,1,17,15,12,False,2616.75
973,2021-01,1178,3,18,21,22,False,4438.66
974,2021-01,1178,4,18,35,26,False,967.72
975,2021-01,1178,10,21,13,20,False,5316.07
976,2021-01,1179,1,65,91,74,False,27282.0
977,2021-01,1179,2,52,47,63,False,25396.01
978,2021-01,1179,4,67,51,67,False,30937.71
979,2021-01,1179,6,209,145,202,False,76391.28
980,2021-01,1179,9,241,187,230,False,65551.85
981,2021-01,1180,1,251,159,210,False,79784.6
982,2021-01,1180,2,77,44,62,False,4974.81
983,2021-01,1180,3,73,60,81,False,7192.36
984,2021-01,1180,6,51,33,40,False,19141.84
985,2021-01,1180,9,126,70,125,False,29076.61
986,2021-01,1180,10,110,130,113,False,14240.25
987,2021-01,1181,1,84,49,81,False,27925.6
988,2021-01,1181,4,30,21,34,False,5163.54
989,2021-01,1181,5,77,101,103,False,22504.79
990,2021-01,1181,6,103,93,97,False,48666.85
991,2021-01,1181,10,62,62,63,False,34848.02
992,2021-01,1182,1,69,57,73,False,45840.18
993,2021-01,1182,2,99,128,131,False,58692.31
994,2021-01,1182,5,3,3,3,False,1504.18
995,2021-01,1183,1,68,53,81,False,17609.83
996,2021-01,1183,2,70,32,60,False,37007.9
997,2021-01,1183,3,769,633,774,False,343836.52
998,2021-01,1183,5,43,32,50,False,22008.35
999,2021-01,1183,6,100,65,91,False,38889.38
1000,2021-01,1183,8,31,60,42,False,21969.56
1001,2021-01,1183,9,71,68,51,False,9914.86
1002,2021-01,1184,1,254,158,201,False,21407.7
1003,2021-01,1184,2,28,54,43,False,19882.02
1004,2021-01,1184,4,91,63,100,False,46241.39
1005,2021-01,1184,5,139,153,179,False,37612.45
1006,2021-01,1184,6,172,112,150,False,33812.89
1007,2021-01,1184,8,13,24,16,False,1583.21
1008,2021-01,1184,9,93,84,113,False,35011.15
1009,2021-01,1185,1,89,49,86,False,53906.42
1010,2021-01,1185,2,19,22,25,False,4714.96
1011,2021-01,1185,3,8,14,10,False,5445.97
1012,2021-01,1185,4,86,65,98,False,42875.08
1013,2021-01,1185,5,9,16,13,False,3167.89
1014,2021-01,1185,6,5,5,6,False,1423.03
1015,2021-01,1185,7,101,82,94,False,8184.09
1016,2021-01,1185,8,100,77,107,False,57754.28
1017,2021-01,1185,10,107,51,98,False,54347.15
1018,2021-01,1186,1,73,80,47,False,10161.77
1019,2021-01,1186,2,105,110,124,False,18707.86
1020,2021-01,1186,4,63,33,52,False,13280.32
1021,2021-01,1186,5,246,167,268,False,171999.34
1022,2021-01,1186,6,4,2,3,False,193.67
1023,2021-01,1186,7,10,18,13,False,4767.06
1024,2021-01,1186,8,70,35,62,False,36829.46
1025,2021-01,1186,9,43,37,53,False,1965.72
1026,2021-01,1186,10,146,103,149,False,70074.47
1027,2021-01,1187,1,17,15,20,False,1290.5
1028,2021-01,1187,4,7,15,11,False,1673.91
1029,2021-01,1187,5,14,25,20,False,10031.35
1030,2021-01,1187,8,38,65,58,False,22631.84
1031,2021-01,1187,9,113,62,109,False,4153.03
1032,2021-01,1188,3,92,96,113,False,51498.74
1033,2021-01,1188,4,350,194,311,False,198917.78
1034,2021-01,1188,6,33,58,45,False,4183.71
1035,2021-01,1188,7,59,26,51,False,27669.07
1036,2021-01,1189,1,59,65,68,False,2543.25
1037,2021-01,1189,2,5,3,5,False,930.96
1038,2021-01,1189,3,15,28,20,False,5778.07
1039,2021-01,1189,5,20,13,15,False,3175.57
1040,2021-01,1189,6,64,131,97,False,60056.38
1041,2021-01,1189,7,37,41,39,False,21185.43
1042,2021-01,1190,1,73,54,82,False,34920.77
1043,2021-01,1190,2,28,22,32,False,6241.21
