return_id,sales_id,date_id,date,customer_id,product_id,region_id,return_units,return_value_eur,return_reason
382,66740,20250616,2025-06-16,667,1182,6,7,1838.99,Wrong Configuration
383,119704,20211214,2021-12-14,78,1097,9,9,5420.02,Shipping Damage
384,119204,20220320,2022-03-20,259,1092,2,20,17583.44,Customer Cancellation
385,93747,20241017,2024-10-17,1000,1169,1,3,132.69,Customer Cancellation
386,87296,20220906,2022-09-06,903,1164,10,21,704.7,Defect
387,109591,20240625,2024-06-25,79,1135,4,2,178.21,Shipping Damage
388,110403,20221028,2022-10-28,847,1103,4,19,23894.88,Customer Cancellation
389,113561,20251116,2025-11-16,474,1010,1,11,10469.2,Defect
390,17568,20251224,2025-12-24,780,1158,1,1,783.63,Defect
391,100909,20221231,2022-12-31,135,1135,7,2,162.03,Defect
392,54538,20250927,2025-09-27,627,1127,5,3,324.16,Defect
393,66950,20210331,2021-03-31,539,1025,6,6,4086.54,Wrong Configuration
394,48338,20250513,2025-05-13,1156,1083,1,16,11418.14,Shipping Damage
395,9870,20251207,2025-12-07,1034,1106,1,3,3994.58,Other
396,81748,20230219,2023-02-19,222,1043,8,7,2037.52,Customer Cancellation
397,26585,20240901,2024-09-01,179,1199,4,29,6835.98,Shipping Damage
398,16579,20241123,2024-11-23,8,1177,10,9,387.89,Defect
399,13431,20220905,2022-09-05,65,1170,1,18,1100.88,Defect
400,12809,20241130,2024-11-30,734,1016,2,3,3310.77,Wrong Configuration
401,10006,20231020,2023-10-20,318,1132,6,20,1496.4,Defect
402,96611,20251104,2025-11-04,592,1180,2,19,5182.73,Wrong Configuration
403,3924,20250223,2025-02-23,849,1055,5,18,7759.03,Shipping Damage
404,52896,20221007,2022-10-07,272,1135,8,1,81.83,Defect
405,117448,20241128,2024-11-28,1130,1131,6,1,92.38,Defect
406,42561,20241027,2024-10-27,991,1007,7,9,9261.43,Defect
407,105594,20240902,2024-09-02,98,1033,3,9,5165.99,Customer Cancellation
408,83972,20221228,2022-12-28,444,1004,2,4,3282.04,Shipping Damage
409,54264,20251202,2025-12-02,727,1024,8,6,3569.78,Customer Cancellation
410,90700,20210511,2021-05-11,359,1049,1,8,2731.59,Shipping Damage
411,116889,20210107,2021-01-07,1043,1161,2,10,532.49,Wrong Configuration
412,57502,20240303,2024-03-03,82,1097,3,48,33033.83,Wrong Configuration
413,80076,20221002,2022-10-02,131,1045,4,17,6132.27,Shipping Damage
414,110474,20220131,2022-01-31,930,1125,1,13,1152.85,Shipping Damage
415,86465,20251106,2025-11-06,1170,1012,6,5,4878.97,Defect
416,114560,20210916,2021-09-16,121,1015,10,57,38806.95,Customer Cancellation
417,90260,20210212,2021-02-12,399,1110,4,1,1654.71,Defect
418,32565,20251014,2025-10-14,766,1152,8,5,4110.35,Defect
419,25372,20241205,2024-12-05,692,1028,5,10,5164.45,Customer Cancellation
420,77952,20240728,2024-07-28,759,1185,2,20,4979.3,Customer Cancellation
421,35589,20220814,2022-08-14,262,1093,9,1,736.19,Wrong Configuration
422,78776,20230414,2023-04-14,559,1091,8,31,23408.94,Defect
423,78076,20241115,2024-11-15,310,1019,7,26,25380.87,Customer Cancellation
424,66614,20220627,2022-06-27,468,1047,5,22,10983.25,Defect
425,93971,20220717,2022-07-17,1070,1100,7,12,16783.79,Customer Cancellation
426,21786,20210711,2021-07-11,976,1032,1,6,2986.75,Customer Cancellation
427,77309,20230703,2023-07-03,70,1157,1,9,7224.54,Customer Cancellation
428,16265,20251110,2025-11-10,1111,1091,6,1,945.32,Customer Cancellation
429,82817,20231020,2023-10-20,528,1075,5,30,4426.12,Wrong Configuration
430,12071,20240512,2024-05-12,969,1150,1,1,693.04,Customer Cancellation
431,118484,20250519,2025-05-19,459,1158,6,9,6199.87,Wrong Configuration
432,63960,20240514,2024-05-14,1022,1163,6,5,227.59,Other
433,106441,20240804,2024-08-04,326,1066,6,5,921.06,Customer Cancellation
434,52725,20210108,2021-01-08,1044,1007,1,2,1991.06,Other
435,71372,20221213,2022-12-13,614,1003,3,1,1175.68,Shipping Damage
436,1518,20231120,2023-11-20,9,1016,3,2,2064.98,Customer Cancellation
437,65398,20231202,2023-12-02,607,1030,1,26,15703.62,Wrong Configuration
438,64525,20240627,2024-06-27,133,1047,6,1,533.54,Other
439,43691,20240108,2024-01-08,186,1181,1,28,6364.63,Wrong Configuration
440,50406,20251225,2025-12-25,359,1035,1,1,535.67,Customer Cancellation
441,63263,20220728,2022-07-28,951,1181,6,20,3988.13,Defect
442,113316,20211024,2021-10-24,149,1139,8,9,744.53,Shipping Damage
443,4473,20230507,2023-05-07,747,1086,6,14,9526.53,Customer Cancellation
444,98175,20240605,2024-06-05,968,1120,7,1,97.26,Shipping Damage
445,33943,20220406,2022-04-06,8,1050,10,5,2261.79,Wrong Configuration
446,38557,20241106,2024-11-06,872,1038,4,2,1168.1,Defect
447,44146,20210428,2021-04-28,292,1170,1,3,188.26,Defect
448,714,20220514,2022-05-14,411,1184,6,23,3394.26,Defect
449,85744,20231227,2023-12-27,660,1119,3,14,20239.35,Defect
450,103049,20220330,2022-03-30,426,1021,2,1,607.07,Other
451,41495,20230922,2023-09-22,352,1164,9,2,81.76,Wrong Configuration
452,62296,20241003,2024-10-03,712,1096,8,2,2092.6,Shipping Damage
453,74821,20230910,2023-09-10,1122,1051,7,12,5107.63,Defect
454,87176,20220304,2022-03-04,1199,1111,9,11,15333.58,Defect
455,116,20240921,2024-09-21,1049,1195,4,3,626.37,Shipping Damage
456,37487,20251116,2025-11-16,43,1165,7,4,235.94,Other
457,43608,20231117,2023-11-17,933,1068,10,15,2242.48,Shipping Damage
458,46398,20210906,2021-09-06,411,1164,6,7,235.38,Shipping Damage
459,12540,20250320,2025-03-20,752,1022,10,7,4906.81,Customer Cancellation
460,118642,20220929,2022-09-29,1131,1036,4,7,3284.7,Defect
461,113393,20230819,2023-08-19,836,1019,1,25,20270.68,Customer Cancellation
462,11969,20211204,2021-12-04,728,1072,5,2,334.13,Defect
463,100502,20241028,2024-10-28,393,1116,5,22,26542.99,Shipping Damage
464,9106,20251025,2025-10-25,118,1007,3,5,5483.16,Customer Cancellation
465,39546,20240122,2024-01-22,509,1006,2,3,2620.04,Defect
466,32225,20220813,2022-08-13,699,1129,5,4,268.5,Other
467,73152,20251226,2025-12-26,935,1007,9,1,1169.5,Defect
468,77346,20230615,2023-06-15,946,1024,3,9,4679.73,Customer Cancellation
469,36353,20221119,2022-11-19,332,1108,5,34,53794.15,Shipping Damage
470,62067,20210609,2021-06-09,951,1063,6,9,1463.24,Defect
471,28853,20241028,2024-10-28,540,1104,3,1,965.92,Wrong Configuration
472,52121,20220511,2022-05-11,511,1099,7,13,8666.66,Wrong Configuration
473,111664,20220907,2022-09-07,582,1065,5,20,2567.08,Defect
474,93818,20210917,2021-09-17,1000,1039,1,1,660.94,Wrong Configuration
475,68726,20250519,2025-05-19,242,1028,10,35,15673.0,Defect
476,69384,20240319,2024-03-19,965,1183,3,1,185.04,Defect
477,32686,20240311,2024-03-11,781,1149,9,1,704.95,Wrong Configuration
478,9701,20211203,2021-12-03,1181,1105,6,4,6280.4,Defect
479,107660,20241225,2024-12-25,430,1047,5,10,4866.72,Wrong Configuration
480,53749,20231212,2023-12-12,30,1043,7,10,3364.22,Wrong Configuration
481,111993,20240321,2024-03-21,758,1038,2,4,2628.28,Wrong Configuration
482,80671,20220514,2022-05-14,459,1164,6,21,866.52,Shipping Damage
483,55970,20230424,2023-04-24,259,1192,2,5,1215.18,Wrong Configuration
484,35620,20240923,2024-09-23,474,1184,1,4,639.15,Defect
485,1003,20250314,2025-03-14,146,1160,7,15,1256.84,Defect
486,1645,20221222,2022-12-22,687,1080,3,1,586.2,Defect
487,67238,20210215,2021-02-15,275,1127,10,21,1944.3,Shipping Damage
488,72057,20221028,2022-10-28,124,1182,3,8,1766.61,Defect
489,74335,20240721,2024-07-21,788,1128,6,10,489.95,Other
490,8530,20231013,2023-10-13,1105,1114,2,7,9193.01,Customer Cancellation
491,51450,20251212,2025-12-12,446,1172,4,1,58.42,Wrong Configuration
492,29825,20211115,2021-11-15,1132,1013,3,37,30416.49,Shipping Damage
493,43179,20251122,2025-11-22,696,1018,7,10,10186.06,Shipping Damage
494,62967,20221006,2022-10-06,1167,1050,6,5,2613.79,Customer Cancellation
495,25183,20220725,2022-07-25,474,1053,1,15,5729.61,Customer Cancellation
496,66048,20211110,2021-11-10,97,1004,8,1,830.62,Wrong Configuration
497,34081,20250626,2025-06-26,897,1025,7,4,3535.69,Defect
498,72835,20240807,2024-08-07,199,1005,5,20,15762.21,Defect
499,16413,20210509,2021-05-09,1109,1005,2,1,708.95,Defect
500,112114,20210623,2021-06-23,592,1117,2,9,7886.75,Wrong Configuration
501,103584,20230312,2023-03-12,806,1007,3,11,11702.73,Customer Cancellation
502,23189,20250508,2025-05-08,1037,1178,1,1,48.13,Defect
503,37858,20241230,2024-12-30,941,1060,3,4,637.04,Defect
504,94420,20241126,2024-11-26,678,1026,1,18,10223.34,Customer Cancellation
505,2232,20211222,2021-12-22,694,1045,7,25,8674.45,Defect
506,16354,20210715,2021-07-15,1127,1125,3,7,477.36,Defect
507,97119,20250315,2025-03-15,1028,1108,5,29,46788.71,Defect
508,58667,20240207,2024-02-07,1091,1072,6,2,379.85,Shipping Damage
509,95976,20221004,2022-10-04,440,1072,2,21,3079.9,Customer Cancellation
510,9162,20220627,2022-06-27,186,1170,1,5,301.38,Defect
511,7963,20250718,2025-07-18,308,1055,1,6,2867.91,Defect
512,35643,20230903,2023-09-03,1011,1007,1,3,3145.21,Defect
513,72832,20250510,2025-05-10,922,1157,6,3,2504.44,Defect
514,14132,20240423,2024-04-23,133,1015,6,4,3498.31,Defect
515,37593,20231008,2023-10-08,900,1105,9,2,3275.87,Other
516,9156,20210907,2021-09-07,1078,1172,2,1,49.49,Other
517,2686,20240901,2024-09-01,727,1030,8,3,2011.92,Other
518,15150,20250522,2025-05-22,1011,1057,1,7,3243.77,Defect
519,24311,20231008,2023-10-08,458,1135,9,1,80.8,Shipping Damage
520,94724,20250602,2025-06-02,633,1197,1,6,1323.07,Wrong Configuration
521,64777,20240305,2024-03-05,58,1189,8,12,2997.35,Shipping Damage
522,63622,20210515,2021-05-15,352,1110,9,3,5034.75,Wrong Configuration
523,7120,20250617,2025-06-17,732,1072,3,1,203.38,Other
524,77015,20240905,2024-09-05,394,1018,3,6,6365.5,Defect
525,7096,20230703,2023-07-03,922,1193,6,24,4097.95,Wrong Configuration
526,30264,20230105,2023-01-05,755,1012,1,14,12018.71,Wrong Configuration
527,45516,20251007,2025-10-07,584,1081,3,27,19525.51,Customer Cancellation
528,64630,20230421,2023-04-21,206,1124,6,2,188.93,Defect
529,64498,20240214,2024-02-14,1155,1013,8,19,16958.38,Customer Cancellation
530,59266,20250719,2025-07-19,936,1192,5,1,266.85,Customer Cancellation
531,96564,20240329,2024-03-29,828,1186,1,8,1876.0,Customer Cancellation
532,34110,20230208,2023-02-08,590,1126,3,2,124.5,Shipping Damage
533,26977,20210808,2021-08-08,828,1006,1,10,7706.29,Defect
534,97739,20220508,2022-05-08,1186,1013,7,1,800.52,Defect
535,68721,20240105,2024-01-05,282,1017,2,5,5100.99,Defect
536,108837,20231106,2023-11-06,456,1040,2,1,364.97,Defect
537,9139,20231025,2023-10-25,400,1100,6,3,4498.51,Wrong Configuration
538,58552,20251107,2025-11-07,1075,1045,4,15,6267.14,Other
539,41375,20230208,2023-02-08,370,1067,6,6,1151.15,Customer Cancellation
540,31198,20241220,2024-12-20,856,1064,3,11,2174.53,Shipping Damage
541,85072,20241201,2024-12-01,124,1132,3,3,194.59,Defect
542,46140,20230416,2023-04-16,895,1150,1,8,5147.12,Customer Cancellation
543,109764,20251126,2025-11-26,607,1162,1,17,1165.41,Customer Cancellation
544,45083,20230416,2023-04-16,889,1199,6,1,268.42,Wrong Configuration
545,96787,20230323,2023-03-23,499,1190,3,6,1340.42,Defect
546,30420,20221127,2022-11-27,678,1066,1,2,270.0,Shipping Damage
547,52261,20220730,2022-07-30,639,1158,3,17,11712.51,Shipping Damage
548,72675,20230417,2023-04-17,982,1134,4,48,3072.94,Wrong Configuration
549,103249,20221101,2022-11-01,891,1108,6,16,25650.0,Wrong Configuration
550,76746,20250514,2025-05-14,1188,1040,5,2,820.25,Defect
551,14115,20250222,2025-02-22,946,1008,3,11,9637.7,Defect
552,42940,20250106,2025-01-06,228,1026,1,2,1311.51,Defect
553,117712,20220613,2022-06-13,806,1005,3,4,2822.49,Defect
554,91257,20250920,2025-09-20,898,1047,3,1,592.69,Customer Cancellation
555,22951,20230914,2023-09-14,1129,1017,1,1,1063.3,Wrong Configuration
556,14995,20240315,2024-03-15,845,1054,2,37,13738.68,Wrong Configuration
557,20199,20240907,2024-09-07,375,1067,10,2,375.55,Wrong Configuration
558,75197,20240924,2024-09-24,950,1124,9,6,545.22,Defect
559,11446,20240504,2024-05-04,179,1108,4,11,18954.32,Defect
560,97610,20240528,2024-05-28,476,1199,3,2,574.08,Defect
561,62501,20211109,2021-11-09,760,1118,4,6,7650.29,Wrong Configuration
562,23326,20240914,2024-09-14,1040,1080,8,2,1443.39,Shipping Damage
563,25883,20210622,2021-06-22,80,1003,2,2,2150.34,Defect
564,40914,20241226,2024-12-26,1062,1011,4,7,5962.24,Defect
565,50781,20250525,2025-05-25,622,1137,6,63,3590.92,Defect
566,87453,20230618,2023-06-18,1057,1170,6,1,72.69,Customer Cancellation
567,101386,20231025,2023-10-25,409,1003,5,4,4275.44,Shipping Damage
568,19261,20240519,2024-05-19,553,1037,1,12,6874.97,Customer Cancellation
569,91735,20251025,2025-10-25,268,1045,5,3,1190.27,Defect
570,63935,20231201,2023-12-01,1143,1161,6,4,263.72,Other
571,12963,20240316,2024-03-16,253,1027,2,5,2309.85,Wrong Configuration
572,25460,20220325,2022-03-25,951,1170,6,4,231.76,Defect
573,42893,20251222,2025-12-22,175,1151,2,3,1918.94,Other
574,54160,20250517,2025-05-17,680,1016,8,9,9480.2,Defect
575,46847,20251125,2025-11-25,186,1032,1,19,10121.41,Defect
576,36256,20241123,2024-11-23,1109,1133,2,1,119.39,Customer Cancellation
577,114232,20231016,2023-10-16,1173,1170,5,1,58.8,Other
578,54975,20241230,2024-12-30,2,1027,5,1,503.76,Other
579,35728,20220806,2022-08-06,102,1092,10,1,1039.24,Other
580,41409,20240412,2024-04-12,813,1054,3,31,13953.29,Shipping Damage
581,70455,20240612,2024-06-12,250,1064,6,3,598.94,Wrong Configuration
582,15114,20240413,2024-04-13,474,1065,1,10,1493.9,Shipping Damage
583,24341,20240522,2024-05-22,775,1073,1,2,338.49,Shipping Damage
584,49494,20230607,2023-06-07,232,1169,4,29,1098.63,Defect
585,39412,20210318,2021-03-18,482,1157,4,1,783.44,Customer Cancellation
586,23772,20211021,2021-10-21,1020,1009,4,25,18769.22,Defect
587,93742,20231108,2023-11-08,178,1136,5,1,77.27,Customer Cancellation
588,6356,20221101,2022-11-01,704,1123,1,2,136.61,Defect
589,99213,20231212,2023-12-12,778,1050,6,3,1567.26,Customer Cancellation
590,2808,20240119,2024-01-19,186,1193,1,3,609.96,Defect
591,74285,20250910,2025-09-10,982,1075,4,9,1613.34,Defect
592,88027,20221015,2022-10-15,146,1072,7,25,4092.56,Defect
593,9501,20250227,2025-02-27,629,1139,10,1,106.9,Defect
594,73619,20230930,2023-09-30,1013,1077,3,1,152.56,Defect
595,104064,20251219,2025-12-19,169,1097,5,2,1497.73,Customer Cancellation
596,110566,20220520,2022-05-20,347,1130,1,35,2560.9,Customer Cancellation
597,65505,20250603,2025-06-03,668,1006,8,29,20147.85,Customer Cancellation
598,116978,20210429,2021-04-29,386,1039,4,20,10459.99,Defect
599,105639,20250910,2025-09-10,275,1133,10,10,1046.81,Wrong Configuration
600,108326,20250930,2025-09-30,356,1136,5,1,80.25,Wrong Configuration
601,40416,20210327,2021-03-27,1039,1077,2,1,119.49,Customer Cancellation
602,71001,20230519,2023-05-19,100,1064,10,19,3244.13,Defect
603,20883,20210522,2021-05-22,120,1142,2,6,3336.59,Other
604,72882,20250216,2025-02-16,268,1103,5,3,5373.45,Defect
605,38090,20230804,2023-08-04,76,1110,5,5,8233.44,Defect
606,5449,20231223,2023-12-23,800,1157,7,2,1622.11,Shipping Damage
607,112124,20250315,2025-03-15,269,1088,7,25,28122.36,Shipping Damage
608,50897,20250619,2025-06-19,121,1179,10,10,477.42,Shipping Damage
609,35677,20221102,2022-11-02,952,1012,2,1,1028.64,Customer Cancellation
610,44237,20220428,2022-04-28,525,1172,7,8,324.58,Defect
611,41829,20230926,2023-09-26,1126,1185,4,5,1196.92,Defect
612,38529,20231029,2023-10-29,551,1101,1,6,6630.04,Customer Cancellation
613,10884,20250906,2025-09-06,180,1071,8,1,152.15,Defect
614,96408,20250915,2025-09-15,1183,1083,3,8,6284.14,Other
615,46728,20240503,2024-05-03,116,1003,1,100,100286.5,Customer Cancellation
616,74580,20240308,2024-03-08,153,1059,2,4,1765.19,Wrong Configuration
617,118231,20250904,2025-09-04,28,1114,1,13,18159.51,Shipping Damage
618,34268,20221117,2022-11-17,1154,1090,1,4,2432.79,Wrong Configuration
619,74069,20220825,2022-08-25,800,1094,7,3,2495.49,Wrong Configuration
620,43863,20250226,2025-02-26,119,1130,4,1,95.4,Other
621,79059,20210227,2021-02-27,1052,1077,1,1,149.32,Customer Cancellation
622,53892,20210419,2021-04-19,149,1090,8,9,5488.91,Wrong Configuration
623,101135,20250804,2025-08-04,372,1193,1,8,1624.16,Defect
624,80784,20240227,2024-02-27,634,1154,1,22,12286.87,Wrong Configuration
625,112833,20210615,2021-06-15,596,1057,6,1,445.03,Defect
626,114989,20210201,2021-02-01,856,1146,3,34,16848.91,Defect
627,867,20250815,2025-08-15,715,1038,6,1,657.54,Wrong Configuration
628,84211,20250529,2025-05-29,89,1023,6,1,625.25,Customer Cancellation
629,39685,20231205,2023-12-05,607,1138,1,4,266.88,Defect
630,6331,20220717,2022-07-17,704,1030,1,2,1372.49,Wrong Configuration
631,28345,20230809,2023-08-09,702,1125,3,25,1992.67,Defect
632,15338,20240316,2024-03-16,1004,1139,1,6,585.73,Defect
633,61802,20210129,2021-01-29,298,1161,10,1,58.22,Defect
634,106523,20230108,2023-01-08,262,1015,9,9,7890.55,Defect
635,119091,20220107,2022-01-07,213,1066,1,29,4196.88,Customer Cancellation
636,46930,20231124,2023-11-24,892,1092,4,2,2058.32,Defect
637,30450,20210130,2021-01-30,1153,1143,1,1,732.57,Wrong Configuration
638,99036,20250726,2025-07-26,1077,1053,9,25,9502.96,Defect
639,56776,20241207,2024-12-07,698,1104,1,13,11919.03,Defect
640,99178,20220523,2022-05-23,57,1039,7,5,3037.08,Wrong Configuration
641,78221,20231105,2023-11-05,1109,1048,2,1,552.22,Customer Cancellation
642,115156,20231202,2023-12-02,979,1030,10,39,24179.5,Defect
643,41518,20240928,2024-09-28,1076,1060,1,1,173.6,Shipping Damage
644,82248,20230225,2023-02-25,799,1179,4,1,46.22,Wrong Configuration
645,55140,20230401,2023-04-01,461,1135,8,12,836.45,Defect
646,52369,20230618,2023-06-18,570,1111,6,10,14212.45,Wrong Configuration
647,99563,20240107,2024-01-07,490,1126,4,2,116.96,Defect
648,18903,20250923,2025-09-23,1041,1179,4,3,132.63,Defect
649,99757,20240513,2024-05-13,265,1005,4,24,17123.89,Defect
650,119250,20240810,2024-08-10,678,1185,1,17,3792.2,Other
651,86671,20240523,2024-05-23,1103,1017,4,4,4047.5,Defect
652,62818,20240111,2024-01-11,146,1092,7,23,19591.04,Wrong Configuration
653,104230,20230618,2023-06-18,259,1164,2,2,86.47,Wrong Configuration
654,18108,20211012,2021-10-12,1051,1029,4,29,15168.54,Defect
655,76478,20240529,2024-05-29,174,1064,4,1,228.27,Defect
656,32435,20250210,2025-02-10,118,1091,3,2,1878.07,Customer Cancellation
657,20764,20240428,2024-04-28,224,1199,9,12,2890.07,Customer Cancellation
658,55133,20210310,2021-03-10,411,1117,6,13,12283.26,Shipping Damage
659,96367,20210614,2021-06-14,284,1052,5,2,764.41,Wrong Configuration
660,13775,20220218,2022-02-18,1132,1153,3,81,45408.62,Wrong Configuration
661,60021,20211112,2021-11-12,521,1007,8,7,6761.16,Wrong Configuration
662,108707,20250116,2025-01-16,899,1125,1,10,924.31,Wrong Configuration
663,24992,20230908,2023-09-08,20,1134,4,3,234.69,Customer Cancellation
664,80996,20210520,2021-05-20,160,1032,10,1,528.02,Other
665,93690,20251205,2025-12-05,967,1082,9,1,921.21,Wrong Configuration
666,57922,20240617,2024-06-17,411,1164,6,27,1126.9,Defect
667,25048,20211124,2021-11-24,300,1051,6,1,417.11,Shipping Damage
668,49345,20241229,2024-12-29,771,1186,1,2,464.08,Shipping Damage
669,58513,20220709,2022-07-09,248,1011,3,1,966.73,Defect
670,116403,20250209,2025-02-09,691,1162,6,5,323.38,Customer Cancellation
671,105652,20250904,2025-09-04,250,1073,6,3,571.43,Defect
672,73519,20230215,2023-02-15,1172,1027,1,2,977.82,Customer Cancellation
673,12326,20240422,2024-04-22,836,1060,1,11,1600.63,Defect
674,74700,20251218,2025-12-18,765,1137,6,2,153.21,Defect
675,29787,20250422,2025-04-22,82,1190,3,5,1148.48,Customer Cancellation
676,74205,20251229,2025-12-29,671,1156,2,13,6448.17,Customer Cancellation
677,67425,20210318,2021-03-18,349,1124,1,30,2215.03,Other
678,51734,20240211,2024-02-11,112,1118,8,10,13384.73,Customer Cancellation
679,33651,20250403,2025-04-03,764,1059,2,5,2063.78,Defect
680,96129,20251209,2025-12-09,532,1084,8,2,1190.31,Defect
681,118171,20230131,2023-01-31,552,1137,1,1,62.02,Defect
682,19846,20251015,2025-10-15,660,1001,3,9,6993.2,Other
683,10825,20240608,2024-06-08,577,1108,10,2,3590.07,Shipping Damage
684,58366,20221121,2022-11-21,186,1130,1,11,820.07,Wrong Configuration
685,80305,20250219,2025-02-19,853,1022,9,14,8945.37,Customer Cancellation
686,108030,20231030,2023-10-30,1147,1028,1,8,4095.19,Defect
687,13898,20251228,2025-12-28,983,1059,7,13,6151.02,Defect
688,108272,20231022,2023-10-22,698,1031,1,18,10369.21,Defect
689,26181,20210419,2021-04-19,627,1002,5,2,1615.0,Defect
