opportunity_id,created_date,customer_id,product_group,sales_rep_id,stage,expected_value_eur,win_probability,expected_close_date,created_date_id,weighted_pipeline_eur
269,2021-09-13,1189,Tablet Enterprise,42,Proposal,8640.51,0.261,2022-01-12,20210913,2255.17
270,2023-08-30,246,Laptop Pro,72,Negotiation,868271.97,0.24,2023-09-26,20230830,208385.27
271,2021-04-26,1020,Industrial Scanner,26,Qualified,16518.72,0.192,2021-11-25,20210426,3171.59
272,2021-04-22,936,Medical Sensor,52,Lead,63803.23,0.191,2021-09-28,20210422,12186.42
273,2022-07-23,1028,Tablet Enterprise,81,Proposal,7284.96,0.547,2023-02-07,20220723,3984.87
274,2025-12-01,28,Industrial Scanner,78,Lead,72938.06,0.632,2026-02-06,20251201,46096.85
275,2025-01-18,956,Tablet Enterprise,3,Proposal,39826.05,0.08,2025-08-10,20250118,3186.08
276,2023-12-22,41,Monitoring Device,9,Lead,72762.67,0.174,2024-06-20,20231222,12660.7
277,2023-01-04,488,Legacy Workstation,21,Lead,5754.54,0.458,2023-02-12,20230104,2635.58
278,2024-12-23,415,Service Contract,40,Negotiation,12423.58,0.134,2025-07-30,20241223,1664.76
279,2023-11-28,31,Legacy Workstation,61,Qualified,46395.49,0.087,2024-06-23,20231128,4036.41
280,2024-07-01,1109,Connectivity Module,9,Lead,96877.15,0.084,2024-10-25,20240701,8137.68
281,2022-03-04,401,Industrial Scanner,32,Proposal,77199.56,0.276,2022-08-27,20220304,21307.08
282,2021-06-18,672,Accessory Kit,3,Closed Won,22615.52,0.383,2022-01-05,20210618,8661.74
283,2022-03-23,340,Service Contract,54,Negotiation,31084.28,0.408,2022-10-15,20220323,12682.39
284,2022-12-30,1131,Laptop Pro,74,Lead,42296.19,0.63,2023-08-03,20221230,26646.6
285,2021-06-05,381,Monitoring Device,4,Closed Lost,48850.2,0.114,2021-06-28,20210605,5568.92
286,2021-10-30,1043,Medical Sensor,64,Closed Lost,19461.6,0.436,2022-03-15,20211030,8485.26
287,2022-05-18,199,Monitoring Device,34,Closed Won,31609.7,0.18,2022-09-06,20220518,5689.75
288,2022-08-25,176,Tablet Enterprise,82,Negotiation,8995.41,0.779,2023-02-08,20220825,7007.42
289,2022-10-22,401,Service Contract,46,Qualified,21081.37,0.758,2023-02-18,20221022,15979.68
290,2022-04-06,1073,Connectivity Module,33,Lead,39370.84,0.29,2022-05-24,20220406,11417.54
291,2025-09-11,975,Industrial Scanner,5,Closed Won,38889.84,0.695,2026-03-14,20250911,27028.44
292,2023-12-29,192,Accessory Kit,52,Negotiation,35723.84,0.53,2024-06-05,20231229,18933.64
293,2022-02-21,232,Monitoring Device,29,Qualified,173704.44,0.084,2022-03-13,20220221,14591.17
294,2021-06-09,1086,Industrial Scanner,80,Qualified,24933.28,0.235,2021-11-05,20210609,5859.32
295,2024-08-12,515,Accessory Kit,48,Negotiation,15778.23,0.221,2024-09-05,20240812,3486.99
296,2021-10-01,696,Medical Sensor,29,Closed Won,36116.3,0.321,2021-12-19,20211001,11593.33
297,2023-08-12,907,Laptop Standard,38,Closed Lost,7830.62,0.477,2024-02-06,20230812,3735.21
298,2023-12-26,863,Service Contract,29,Qualified,107368.94,0.34,2024-02-10,20231226,36505.44
299,2023-03-04,398,Legacy Workstation,62,Proposal,47443.28,0.618,2023-07-05,20230304,29319.95
300,2025-06-07,606,Laptop Standard,39,Closed Won,80131.31,0.271,2025-10-07,20250607,21715.59
301,2025-11-17,558,Tablet Enterprise,76,Negotiation,18891.56,0.142,2026-02-09,20251117,2682.6
302,2021-11-02,245,Industrial Scanner,4,Closed Won,4505.02,0.195,2022-04-24,20211102,878.48
303,2021-09-14,528,Connectivity Module,55,Closed Lost,5564.12,0.458,2021-12-04,20210914,2548.37
304,2024-01-11,1055,Tablet Enterprise,11,Closed Won,20310.35,0.288,2024-05-30,20240111,5849.38
305,2023-11-29,347,Accessory Kit,30,Closed Won,67299.33,0.571,2024-02-03,20231129,38427.92
306,2024-01-06,340,Legacy Workstation,69,Proposal,14080.34,0.586,2024-04-23,20240106,8251.08
307,2025-05-28,701,Service Contract,85,Proposal,46732.24,0.65,2025-07-11,20250528,30375.96
308,2021-02-04,96,Monitoring Device,27,Lead,29812.26,0.353,2021-08-30,20210204,10523.73
309,2023-10-29,869,Accessory Kit,82,Qualified,19955.39,0.219,2024-01-22,20231029,4370.23
310,2025-05-27,1156,Monitoring Device,2,Proposal,30367.75,0.582,2025-12-19,20250527,17674.03
311,2024-11-10,529,Laptop Standard,63,Closed Won,9040.06,0.044,2025-06-06,20241110,397.76
312,2023-11-27,1110,Industrial Scanner,66,Closed Lost,10730.97,0.913,2024-05-31,20231127,9797.38
313,2024-09-28,345,Laptop Standard,16,Proposal,176545.03,0.459,2024-10-20,20240928,81034.17
314,2022-11-13,891,Laptop Standard,7,Qualified,7620.66,0.233,2023-03-31,20221113,1775.61
315,2024-05-29,771,Tablet Enterprise,8,Qualified,16686.19,0.28,2024-06-26,20240529,4672.13
316,2024-10-06,395,Laptop Pro,70,Qualified,44522.34,0.243,2024-12-14,20241006,10818.93
317,2024-12-11,944,Legacy Workstation,57,Negotiation,23856.87,0.146,2025-04-24,20241211,3483.1
318,2024-07-05,231,Medical Sensor,43,Proposal,65817.92,0.055,2024-10-14,20240705,3619.99
319,2025-08-05,971,Laptop Standard,49,Lead,94916.58,0.112,2026-02-25,20250805,10630.66
320,2022-04-26,444,Tablet Enterprise,10,Proposal,38286.44,0.33,2022-06-30,20220426,12634.53
321,2021-10-25,365,Monitoring Device,53,Proposal,19541.01,0.197,2022-03-18,20211025,3849.58
322,2021-07-16,130,Laptop Standard,35,Proposal,81918.59,0.37,2021-08-29,20210716,30309.88
323,2025-02-12,1041,Monitoring Device,42,Closed Lost,14321.32,0.276,2025-06-04,20250212,3952.68
324,2024-04-11,954,Service Contract,82,Qualified,19883.33,0.44,2024-06-14,20240411,8748.67
325,2024-02-07,592,Legacy Workstation,20,Lead,8390.98,0.092,2024-06-16,20240207,771.97
326,2021-12-15,703,Legacy Workstation,21,Qualified,119173.46,0.504,2022-05-19,20211215,60063.42
327,2022-09-02,697,Laptop Pro,56,Proposal,34017.3,0.264,2022-10-04,20220902,8980.57
328,2021-07-14,511,Laptop Standard,17,Qualified,54034.5,0.381,2021-08-28,20210714,20587.14
329,2021-11-02,336,Accessory Kit,37,Lead,37907.23,0.242,2022-02-14,20211102,9173.55
330,2025-03-25,678,Monitoring Device,69,Closed Lost,11001.88,0.798,2025-08-11,20250325,8779.5
331,2023-03-09,307,Laptop Standard,61,Lead,21987.88,0.505,2023-05-07,20230309,11103.88
332,2025-02-22,353,Tablet Enterprise,53,Closed Won,40718.37,0.563,2025-09-17,20250222,22924.44
333,2025-08-15,265,Laptop Pro,1,Qualified,34543.08,0.282,2025-11-27,20250815,9741.15
334,2025-12-07,252,Laptop Pro,68,Negotiation,18523.56,0.607,2026-01-16,20251207,11243.8
335,2024-05-23,149,Accessory Kit,26,Closed Won,29287.24,0.404,2024-07-11,20240523,11832.04
336,2024-10-09,818,Monitoring Device,21,Lead,88240.39,0.348,2025-04-09,20241009,30707.66
337,2025-12-09,689,Laptop Standard,66,Lead,66953.26,0.305,2026-05-09,20251209,20420.74
338,2021-11-10,823,Laptop Pro,71,Proposal,32899.84,0.249,2022-05-07,20211110,8192.06
339,2023-05-17,752,Laptop Standard,30,Closed Lost,108513.63,0.067,2023-09-17,20230517,7270.41
340,2025-08-09,556,Industrial Scanner,32,Lead,38949.1,0.553,2025-12-21,20250809,21538.85
341,2024-12-21,124,Laptop Standard,25,Closed Won,49853.53,0.461,2025-03-05,20241221,22982.48
342,2025-08-18,889,Legacy Workstation,36,Negotiation,28087.21,0.058,2025-11-03,20250818,1629.06
343,2023-08-29,551,Service Contract,69,Qualified,42784.05,0.429,2023-11-21,20230829,18354.36
344,2021-11-21,112,Laptop Pro,68,Qualified,123021.22,0.54,2022-03-22,20211121,66431.46
345,2021-12-11,1063,Connectivity Module,51,Qualified,42827.26,0.841,2022-03-18,20211211,36017.73
346,2025-01-29,308,Connectivity Module,46,Lead,50375.27,0.128,2025-04-10,20250129,6448.03
347,2021-06-07,752,Accessory Kit,18,Proposal,26141.95,0.08,2021-11-27,20210607,2091.36
348,2024-07-21,1100,Medical Sensor,82,Qualified,31239.58,0.287,2024-12-27,20240721,8965.76
349,2021-12-10,116,Legacy Workstation,34,Qualified,14914.15,0.592,2022-07-08,20211210,8829.18
350,2021-11-29,262,Service Contract,15,Lead,72813.79,0.487,2021-12-21,20211129,35460.32
351,2022-06-20,826,Accessory Kit,64,Proposal,37930.19,0.326,2022-12-02,20220620,12365.24
352,2022-11-11,657,Industrial Scanner,30,Qualified,10910.0,0.414,2023-06-11,20221111,4516.74
353,2021-05-02,459,Tablet Enterprise,50,Qualified,31577.1,0.399,2021-08-06,20210502,12599.26
354,2023-03-09,395,Laptop Standard,15,Closed Lost,6184.35,0.782,2023-09-28,20230309,4836.16
355,2022-12-23,338,Industrial Scanner,25,Closed Lost,75499.43,0.378,2023-03-19,20221223,28538.78
356,2022-07-05,930,Service Contract,76,Closed Lost,16886.38,0.27,2022-11-06,20220705,4559.32
357,2022-03-30,976,Laptop Standard,15,Proposal,27900.07,0.626,2022-10-09,20220330,17465.44
358,2024-08-24,315,Service Contract,18,Proposal,42736.7,0.619,2024-09-20,20240824,26454.02
359,2022-10-09,424,Tablet Enterprise,44,Proposal,51924.63,0.443,2022-11-05,20221009,23002.61
360,2021-06-30,950,Service Contract,73,Proposal,140108.28,0.438,2021-10-14,20210630,61367.43
361,2021-10-02,831,Tablet Enterprise,47,Proposal,46044.69,0.375,2021-12-30,20211002,17266.76
362,2023-03-01,1199,Industrial Scanner,76,Closed Lost,109815.92,0.422,2023-07-10,20230301,46342.32
363,2021-04-18,542,Tablet Enterprise,52,Proposal,139767.59,0.311,2021-09-26,20210418,43467.72
364,2024-12-01,421,Monitoring Device,48,Proposal,75272.06,0.168,2025-06-08,20241201,12645.71
365,2025-12-24,12,Tablet Enterprise,61,Proposal,7817.0,0.597,2026-05-10,20251224,4666.75
366,2023-03-29,831,Laptop Pro,5,Negotiation,52164.72,0.45,2023-06-17,20230329,23474.12
367,2021-06-02,988,Legacy Workstation,30,Closed Lost,63312.6,0.312,2021-10-07,20210602,19753.53
368,2024-01-19,701,Monitoring Device,53,Closed Won,149575.83,0.355,2024-05-15,20240119,53099.42
369,2025-08-10,802,Service Contract,37,Proposal,38808.96,0.316,2026-02-16,20250810,12263.63
370,2025-06-27,230,Laptop Pro,80,Lead,39462.4,0.699,2025-09-21,20250627,27584.22
371,2023-11-15,353,Accessory Kit,83,Qualified,7485.78,0.384,2024-03-11,20231115,2874.54
372,2021-04-14,217,Connectivity Module,11,Negotiation,155616.44,0.343,2021-08-02,20210414,53376.44
373,2024-08-16,416,Laptop Pro,55,Lead,2202.47,0.049,2025-03-02,20240816,107.92
374,2025-01-21,668,Connectivity Module,33,Qualified,50389.07,0.298,2025-05-15,20250121,15015.94
375,2025-09-09,883,Laptop Pro,18,Proposal,7407.17,0.439,2025-09-29,20250909,3251.75
376,2021-11-02,678,Legacy Workstation,21,Proposal,37095.74,0.736,2022-03-02,20211102,27302.46
377,2022-08-06,277,Medical Sensor,13,Closed Won,43168.96,0.345,2022-08-28,20220806,14893.29
378,2022-03-05,1177,Medical Sensor,22,Proposal,1556.6,0.351,2022-08-15,20220305,546.37
379,2025-06-28,930,Laptop Pro,23,Lead,10619.58,0.431,2025-12-08,20250628,4577.04
380,2024-06-12,686,Industrial Scanner,74,Negotiation,31604.35,0.499,2024-12-26,20240612,15770.57
381,2023-02-03,625,Laptop Standard,62,Closed Lost,17501.25,0.805,2023-07-09,20230203,14088.51
382,2023-02-28,1119,Tablet Enterprise,57,Proposal,28335.82,0.127,2023-07-12,20230228,3598.65
383,2022-04-16,616,Connectivity Module,25,Closed Lost,47539.75,0.523,2022-09-20,20220416,24863.29
384,2023-09-22,1064,Service Contract,53,Lead,31444.41,0.397,2024-03-15,20230922,12483.43
385,2024-05-29,696,Industrial Scanner,50,Negotiation,10022.86,0.175,2024-08-24,20240529,1754.0
386,2025-07-07,976,Industrial Scanner,25,Proposal,47034.83,0.044,2025-11-03,20250707,2069.53
387,2022-03-05,1073,Connectivity Module,47,Negotiation,275748.2,0.614,2022-04-22,20220305,169309.39
388,2022-02-11,180,Medical Sensor,79,Lead,13634.93,0.159,2022-08-11,20220211,2167.95
389,2023-09-07,1152,Laptop Standard,24,Lead,11694.92,0.303,2023-12-02,20230907,3543.56
390,2023-02-15,620,Accessory Kit,45,Closed Lost,27430.14,0.355,2023-06-05,20230215,9737.7
391,2021-03-05,1101,Industrial Scanner,53,Closed Lost,18689.23,0.602,2021-09-13,20210305,11250.92
392,2023-11-07,369,Legacy Workstation,78,Negotiation,29188.9,0.634,2024-06-11,20231107,18505.76
393,2022-07-30,201,Legacy Workstation,68,Negotiation,36516.48,0.424,2022-11-15,20220730,15482.99
394,2022-05-19,616,Laptop Standard,67,Qualified,15794.58,0.485,2022-09-15,20220519,7660.37
395,2022-11-06,892,Industrial Scanner,6,Closed Won,39639.64,0.266,2023-03-18,20221106,10544.14
396,2023-12-06,1105,Tablet Enterprise,75,Lead,39413.2,0.862,2023-12-26,20231206,33974.18
397,2025-05-07,689,Medical Sensor,52,Negotiation,194220.38,0.661,2025-07-20,20250507,128379.67
398,2021-09-13,259,Laptop Pro,55,Closed Lost,23550.63,0.561,2021-10-20,20210913,13211.9
399,2022-02-17,224,Laptop Pro,36,Lead,100386.53,0.165,2022-08-01,20220217,16563.78
400,2021-03-08,497,Laptop Pro,15,Proposal,9248.17,0.252,2021-06-20,20210308,2330.54
401,2023-04-02,588,Industrial Scanner,37,Qualified,17155.8,0.665,2023-07-26,20230402,11408.61
402,2021-06-14,102,Service Contract,40,Proposal,13939.3,0.25,2021-11-20,20210614,3484.82
403,2025-11-16,27,Service Contract,34,Negotiation,21031.3,0.554,2026-02-27,20251116,11651.34
404,2021-03-25,660,Industrial Scanner,21,Closed Won,207187.56,0.315,2021-08-28,20210325,65264.08
405,2023-11-03,213,Medical Sensor,20,Proposal,122818.53,0.635,2024-04-11,20231103,77989.77
406,2025-10-21,369,Accessory Kit,85,Qualified,31017.12,0.737,2025-11-13,20251021,22859.62
407,2022-05-14,759,Service Contract,79,Lead,3099.18,0.271,2022-10-14,20220514,839.88
408,2022-03-08,518,Legacy Workstation,6,Qualified,13862.4,0.224,2022-10-09,20220308,3105.18
409,2024-11-01,984,Industrial Scanner,34,Proposal,48866.12,0.212,2024-12-29,20241101,10359.62
410,2023-12-31,1049,Industrial Scanner,62,Proposal,1793.51,0.163,2024-03-13,20231231,292.34
411,2024-12-12,1135,Accessory Kit,19,Proposal,211359.43,0.689,2025-05-16,20241212,145626.65
412,2024-11-19,946,Laptop Standard,33,Negotiation,26629.97,0.593,2025-01-22,20241119,15791.57
413,2024-08-13,435,Legacy Workstation,18,Qualified,17903.11,0.928,2025-01-17,20240813,16614.09
414,2025-06-19,349,Accessory Kit,23,Qualified,62680.88,0.131,2025-08-18,20250619,8211.2
415,2024-08-07,459,Laptop Standard,28,Qualified,3963.05,0.63,2025-02-01,20240807,2496.72
416,2024-08-23,839,Medical Sensor,25,Lead,11451.71,0.555,2025-03-27,20240823,6355.7
417,2025-10-29,1028,Medical Sensor,47,Lead,16873.8,0.341,2026-02-08,20251029,5753.97
418,2025-10-08,1074,Tablet Enterprise,38,Closed Lost,83927.71,0.139,2026-05-09,20251008,11665.95
419,2022-03-19,727,Laptop Pro,56,Lead,24087.67,0.558,2022-05-04,20220319,13440.92
420,2021-08-04,35,Service Contract,27,Closed Won,45378.1,0.501,2021-10-15,20210804,22734.43
421,2024-11-05,429,Accessory Kit,46,Negotiation,65472.08,0.028,2025-02-14,20241105,1833.22
422,2021-10-15,1055,Industrial Scanner,30,Qualified,108823.77,0.216,2022-05-11,20211015,23505.93
423,2022-06-28,802,Laptop Pro,29,Closed Lost,4680.38,0.606,2022-08-06,20220628,2836.31
424,2022-03-09,401,Industrial Scanner,41,Closed Lost,19408.42,0.772,2022-06-05,20220309,14983.3
425,2025-02-28,228,Legacy Workstation,15,Closed Won,12234.74,0.116,2025-04-03,20250228,1419.23
426,2023-09-24,837,Accessory Kit,32,Lead,4400.35,0.108,2023-11-30,20230924,475.24
427,2022-12-28,360,Tablet Enterprise,7,Lead,142660.38,0.196,2023-07-31,20221228,27961.43
428,2021-12-16,761,Medical Sensor,12,Proposal,90231.35,0.676,2022-03-16,20211216,60996.39
429,2022-11-04,1167,Laptop Standard,23,Qualified,7083.5,0.17,2023-02-27,20221104,1204.2
430,2021-01-22,828,Medical Sensor,83,Qualified,30503.86,0.165,2021-04-30,20210122,5033.14
431,2025-09-27,600,Accessory Kit,85,Lead,53351.1,0.389,2026-02-11,20250927,20753.58
432,2024-11-01,672,Industrial Scanner,60,Negotiation,29317.48,0.269,2025-05-22,20241101,7886.4
433,2025-08-13,982,Industrial Scanner,10,Qualified,31742.09,0.479,2026-02-05,20250813,15204.46
434,2023-03-29,1075,Laptop Pro,45,Closed Won,28127.36,0.355,2023-08-17,20230329,9985.21
435,2023-07-29,284,Connectivity Module,57,Lead,97102.54,0.505,2023-11-03,20230729,49036.78
436,2024-09-23,707,Medical Sensor,45,Closed Lost,59733.01,0.461,2025-01-17,20240923,27536.92
437,2023-05-08,362,Service Contract,8,Qualified,25727.3,0.152,2023-09-29,20230508,3910.55
438,2023-03-24,1132,Accessory Kit,31,Closed Lost,6905.33,0.626,2023-05-05,20230324,4322.74
439,2023-12-11,70,Accessory Kit,54,Negotiation,204819.68,0.109,2024-05-18,20231211,22325.35
440,2023-08-17,1110,Medical Sensor,28,Lead,26197.88,0.252,2023-10-01,20230817,6601.87
441,2024-09-28,1054,Medical Sensor,68,Negotiation,36790.53,0.491,2025-03-28,20240928,18064.15
442,2021-05-28,876,Tablet Enterprise,83,Closed Lost,26967.27,0.595,2021-08-05,20210528,16045.53
443,2021-04-07,869,Legacy Workstation,70,Qualified,19453.36,0.547,2021-09-30,20210407,10640.99
444,2023-05-27,265,Service Contract,42,Lead,33291.72,0.487,2023-08-06,20230527,16213.07
445,2025-03-30,443,Monitoring Device,79,Lead,37115.46,0.758,2025-05-13,20250330,28133.52
446,2022-01-19,157,Service Contract,14,Lead,40520.56,0.471,2022-04-04,20220119,19085.18
447,2024-09-22,339,Industrial Scanner,73,Lead,14507.32,0.309,2024-10-13,20240922,4482.76
448,2025-02-18,1160,Accessory Kit,11,Proposal,11587.39,0.367,2025-08-27,20250218,4252.57
449,2024-10-27,1122,Laptop Pro,2,Negotiation,44247.44,0.317,2025-05-29,20241027,14026.44
450,2022-06-11,1152,Connectivity Module,62,Lead,20457.49,0.393,2022-07-09,20220611,8039.79
451,2025-02-14,592,Medical Sensor,58,Lead,13682.44,0.575,2025-03-17,20250214,7867.4
452,2023-01-18,728,Laptop Pro,77,Proposal,29413.45,0.531,2023-03-05,20230118,15618.54
453,2025-10-31,328,Medical Sensor,35,Negotiation,25750.27,0.125,2025-12-13,20251031,3218.78
454,2023-03-27,738,Accessory Kit,52,Lead,25349.9,0.585,2023-10-15,20230327,14829.69
455,2021-04-13,1063,Tablet Enterprise,38,Lead,13204.77,0.788,2021-07-29,20210413,10405.36
456,2024-06-12,1138,Connectivity Module,11,Closed Won,13271.51,0.582,2024-11-05,20240612,7724.02
457,2022-08-26,94,Laptop Pro,48,Closed Won,10492.99,0.592,2023-03-12,20220826,6211.85
458,2022-10-06,924,Laptop Pro,79,Qualified,19736.82,0.506,2023-04-06,20221006,9986.83
459,2025-07-16,1016,Monitoring Device,77,Lead,29843.48,0.124,2025-11-03,20250716,3700.59
460,2025-05-18,558,Industrial Scanner,3,Proposal,42698.57,0.611,2025-08-22,20250518,26088.83
461,2021-12-30,609,Accessory Kit,48,Lead,34057.37,0.878,2022-02-11,20211230,29902.37
462,2025-12-05,345,Tablet Enterprise,16,Closed Lost,38337.5,0.302,2026-02-05,20251205,11577.92
463,2022-07-13,1073,Monitoring Device,32,Negotiation,40527.12,0.39,2023-02-15,20220713,15805.58
464,2025-05-06,678,Connectivity Module,46,Lead,11623.88,0.43,2025-07-17,20250506,4998.27
465,2024-05-19,752,Medical Sensor,41,Qualified,18255.03,0.736,2024-07-28,20240519,13435.7
466,2023-07-01,423,Industrial Scanner,47,Proposal,11758.29,0.785,2023-08-09,20230701,9230.26
467,2025-09-09,318,Connectivity Module,83,Closed Won,16570.88,0.516,2026-02-08,20250909,8550.57
468,2025-03-15,1075,Industrial Scanner,54,Proposal,11272.86,0.559,2025-04-04,20250315,6301.53
469,2025-11-21,412,Legacy Workstation,52,Proposal,5330.43,0.523,2026-02-03,20251121,2787.81
470,2024-05-14,940,Monitoring Device,68,Closed Won,7039.01,0.707,2024-06-15,20240514,4976.58
471,2021-01-30,11,Laptop Pro,81,Lead,61224.7,0.354,2021-04-23,20210130,21673.54
472,2022-11-24,1100,Tablet Enterprise,20,Proposal,18298.1,0.354,2023-01-14,20221124,6477.53
473,2025-03-20,1014,Monitoring Device,28,Closed Lost,80370.87,0.575,2025-09-20,20250320,46213.25
474,2022-11-01,687,Laptop Pro,17,Lead,108319.19,0.518,2023-01-26,20221101,56109.34
475,2021-09-10,332,Tablet Enterprise,17,Closed Lost,29853.4,0.239,2022-01-16,20210910,7134.96
476,2022-07-20,10,Medical Sensor,25,Proposal,15540.04,0.25,2023-01-12,20220720,3885.01
477,2022-02-17,786,Tablet Enterprise,25,Closed Won,30264.52,0.349,2022-06-25,20220217,10562.32
478,2025-08-23,254,Monitoring Device,37,Proposal,15212.83,0.035,2026-02-07,20250823,532.45
479,2024-12-07,479,Laptop Pro,15,Closed Won,5387.09,0.36,2025-06-26,20241207,1939.35
480,2021-05-19,332,Monitoring Device,55,Proposal,5531.07,0.472,2021-11-05,20210519,2610.67
481,2021-02-18,282,Legacy Workstation,40,Closed Lost,60621.57,0.09,2021-06-28,20210218,5455.94
482,2024-09-19,712,Accessory Kit,52,Qualified,54378.4,0.34,2024-11-26,20240919,18488.66
483,2023-06-02,611,Accessory Kit,22,Proposal,13199.26,0.357,2023-10-17,20230602,4712.14
484,2025-02-10,70,Connectivity Module,80,Closed Lost,250834.61,0.604,2025-08-17,20250210,151504.1
485,2022-02-13,185,Accessory Kit,22,Negotiation,98238.85,0.553,2022-04-04,20220213,54326.08
486,2023-03-13,1198,Connectivity Module,61,Lead,64944.3,0.177,2023-09-25,20230313,11495.14
487,2023-05-17,84,Industrial Scanner,2,Lead,68572.22,0.428,2023-06-13,20230517,29348.91
488,2025-02-24,590,Connectivity Module,81,Qualified,38404.2,0.763,2025-03-27,20250224,29302.4
489,2022-06-21,371,Service Contract,20,Qualified,17301.43,0.048,2022-12-29,20220621,830.47
490,2022-11-11,944,Tablet Enterprise,71,Lead,23546.71,0.231,2023-02-09,20221111,5439.29
491,2022-08-18,594,Medical Sensor,61,Proposal,20520.77,0.553,2022-09-07,20220818,11347.99
492,2023-04-07,688,Medical Sensor,14,Qualified,191804.93,0.439,2023-09-04,20230407,84202.36
493,2023-04-29,732,Tablet Enterprise,25,Closed Won,39423.89,0.207,2023-08-04,20230429,8160.75
494,2025-02-18,989,Industrial Scanner,65,Proposal,80393.34,0.312,2025-03-25,20250218,25082.72
